Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.542,12.069,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_1,6.888,12.839,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_2,1.428,12.207,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_3,6.746,12.756,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_4,14.328,9.853,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_5,1.236,13.285,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_6,14.978,10.225,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_7,14.730,9.611,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_8,15.637,16.092,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
0,drone_9,17.456,11.929,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
1,drone_0,3.642,11.969,7.052,4.759,"14.215953136060442,18.623612025895063,0.610947026603165;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;5.417330649894406,10.162283284620258,1.8515647326445797;5.422005915497096,15.471844732221898,1.6853724099371512;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;5.309802234412261,15.380058571912166,2.250768311910988;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953;2.589948143719274,9.329076268545002,0.21574653181395678;11.97576982397549,11.332501588650356,1.511971241512053;13.937501123321479,14.84806666779971,1.6218446980764272"
