Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.079,5.109,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_1,8.790,5.569,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_2,6.855,4.244,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_3,8.008,4.892,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_4,6.270,5.186,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_5,6.800,5.691,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_6,7.478,5.914,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_7,7.698,4.147,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_8,7.590,6.746,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
0,drone_9,8.725,6.440,15.270,8.675,"4.989272265467624,5.821988375567827,0.2657388469952383;5.156367318469279,7.968447617426134,0.36588943252905193;1.6023503543399553,14.609331214717972,1.0718653767646162;19.465348942037313,5.903611667018251,0.3891794506310877;0.8310077516539544,14.495479870591414,0.4375129579390571;4.90419428398208,1.4396999211413608,0.31125795967363223;14.632499408864167,2.356906645320508,1.1426668634117387;6.799414043908703,11.354947799281417,0.9593431259682454;9.376369495597558,17.90839715347081,0.491734209870956;13.539893599525632,17.135723575930577,0.43532471736909434;18.24897672253169,1.1135621200590098,0.4109719163812213;14.041678321619827,5.278768613694339,0.20023495332288518;18.87277276673914,5.916140308153931,0.37479072370020816;17.29662764904117,3.2091984365072515,1.5200768678671366;12.52329618526504,3.60206516677352,1.3173776275914426;15.23114976505373,1.2453650364566367,0.4363610798549654;2.5228472737150485,10.020962752891943,1.0287599652009656;9.903169267572789,9.602020649144297,0.33233260735774955;17.721087041771987,11.618391805008564,1.0855554382372612;17.535597157031063,16.751123042019117,1.0399268566650728;8.512945679482062,9.891315144272099,2.1810036513011744;17.183826253527617,5.670833070458685,0.4035073901823204;5.421616108855558,13.273001896419695,2.4189347997184476;7.855244647468908,17.967456043552243,0.8060483496261691;10.610471134254395,16.470253439838615,2.468850003612859"
