Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.5004,2.4954,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_1,3.0289,2.6286,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_2,3.4243,3.3491,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_3,4.7422,3.3154,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_4,2.8811,4.3270,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_5,2.3353,2.1521,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_6,2.6044,3.4590,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_7,3.6595,4.5424,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_8,3.7347,2.0977,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
0,drone_9,4.7365,4.5121,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_0,4.5985,2.5954,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_1,3.1289,2.6936,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_2,3.5243,3.4283,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_3,4.8417,3.4154,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_4,2.9107,4.4270,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_5,2.3802,2.2349,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_6,2.6945,3.5590,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_7,3.6884,4.6424,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_8,3.8131,2.1561,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
1,drone_9,4.8154,4.5986,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
2,drone_0,4.7478,2.7284,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
2,drone_1,3.2786,2.7542,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
2,drone_2,3.6865,3.5228,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
2,drone_3,4.9918,3.5476,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
2,drone_4,2.9554,4.5915,17.0000,17.0000,"6.522,6.740,0.525;14.485,11.957,1.211;8.960,7.441,0.586;11.747,14.685,1.182;12.016,10.263,1.461;11.388,11.776,1.197;14.660,11.220,1.032"
