Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.9165,13.7229,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_1,12.1520,8.9550,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_2,17.7370,2.5502,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_3,4.8801,15.8541,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_4,16.8677,3.9298,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_5,10.8165,5.3221,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_6,3.5677,8.9655,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_7,5.1463,9.1455,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_8,1.5413,18.9294,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
0,drone_9,3.6879,8.0491,17.0000,17.0000,"1.261,15.726,0.624;1.645,12.163,0.447;0.824,1.963,0.279;0.878,6.030,1.379;2.623,11.784,0.240;12.331,2.504,0.258;8.032,5.915,0.829;7.246,6.667,0.792;12.651,17.930,0.916;19.602,1.229,0.265;18.388,10.503,1.091;13.658,19.055,1.835;2.184,6.071,0.478;15.568,19.765,0.323;2.325,12.931,0.232;18.728,7.277,0.630;1.269,1.205,0.373;9.753,14.061,0.644;2.172,13.774,0.220;13.952,2.032,1.329;7.625,8.416,0.278;9.683,10.839,0.500;5.795,5.014,0.299;2.135,3.204,0.380;19.177,11.684,1.194;7.073,5.426,0.717;2.762,3.868,0.796;19.221,8.064,0.476;13.886,12.791,0.387;15.287,5.909,0.467;9.551,16.838,0.407;0.135,15.457,0.234;11.748,2.754,0.373;1.027,2.742,0.396;1.440,14.937,0.362;14.420,0.554,0.302;4.670,5.022,1.388;13.506,1.226,1.042;9.527,15.646,1.163;14.133,13.168,1.176;12.434,17.548,1.964;6.248,4.305,0.407;17.820,9.338,1.884;10.547,2.540,1.052;19.208,8.719,0.465;10.037,14.626,0.976;17.187,13.733,1.037;11.982,11.273,0.338;16.939,10.963,0.271;2.120,5.137,0.497;16.692,7.840,0.364;9.140,19.444,1.006;8.046,18.657,0.955;3.184,0.740,0.752;1.561,4.788,0.638;11.357,17.821,1.039;1.570,16.185,0.416;9.937,18.607,0.340;9.682,9.196,0.351;17.132,10.718,0.794;12.290,19.489,0.968;13.642,6.499,1.110;11.665,13.158,2.207;18.412,7.010,0.825;6.486,18.786,0.668;14.569,1.502,0.778;9.717,10.475,0.707;4.091,19.239,0.816;10.450,12.191,1.186;7.152,5.439,1.182;19.364,17.542,0.391;13.175,5.047,0.328;15.247,14.002,0.259;11.136,1.981,1.039;1.352,2.102,1.127;12.486,17.163,2.426;4.038,4.328,1.398;2.035,12.430,0.250;14.705,11.294,1.194;3.773,2.189,0.335;8.955,3.137,0.609;1.493,13.737,0.335;7.757,6.348,1.195;19.089,5.917,0.452;11.441,0.721,0.435;8.171,16.135,0.870;12.794,3.051,0.394;13.729,11.589,1.153"
