Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,9.8204,11.3227,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_1,8.1256,13.4154,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_2,1.0152,14.6495,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_3,12.3060,4.6237,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_4,1.2080,2.6726,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_5,4.5558,9.0053,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_6,3.1415,2.2050,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_7,6.8617,3.1452,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
0,drone_8,18.4883,3.5104,17.0000,17.0000,"4.191,14.556,0.630;2.386,5.855,0.469;3.556,0.190,0.321;18.352,11.009,0.350;13.357,2.540,0.257;11.471,16.803,1.276;11.896,1.112,0.467;11.355,15.572,0.910;9.825,16.814,0.853;13.756,9.500,0.814;19.305,15.898,0.458;14.572,17.223,0.340;1.180,5.666,0.429;10.909,18.715,0.452;10.575,7.770,0.636;4.542,17.638,1.194;19.494,17.560,0.445;12.062,0.293,0.492;17.674,7.706,0.730;4.609,19.013,0.481;6.537,17.273,0.342;6.222,12.198,0.245;1.641,10.381,0.365;14.362,17.813,0.292;16.312,14.459,0.301;2.512,17.133,0.989;8.436,0.881,0.371;11.799,0.599,0.444;2.838,13.240,0.210;19.097,13.773,0.367;8.291,18.123,1.257;1.975,16.530,0.457;11.176,1.856,0.287;3.620,6.081,0.225;8.902,0.564,1.059;10.693,15.824,1.170;0.476,9.875,0.328;12.695,13.971,0.493;15.137,9.800,0.881;2.405,19.148,0.393;13.996,18.860,1.124;13.528,11.544,0.455;18.971,11.988,0.385;17.913,14.205,0.442;12.795,8.043,0.222;9.888,0.959,0.270;10.625,17.785,0.213;12.284,18.753,0.785;7.194,18.137,1.032;14.526,11.400,1.268;16.807,6.643,0.922;0.494,5.132,0.797;11.561,8.893,0.446;18.064,11.420,2.288;6.646,18.165,0.789;11.059,1.576,0.295;1.710,18.834,0.278;0.948,19.505,0.332;14.433,10.838,1.151;14.730,12.617,1.216;12.234,13.952,0.300;7.874,17.770,2.360;17.527,9.277,0.245;6.991,5.676,0.482;18.326,6.396,0.705;9.503,6.940,0.311;10.338,8.892,0.478;2.603,5.773,1.060;12.785,16.087,0.699;14.268,8.551,0.275;1.061,12.262,0.459;11.887,15.857,2.068;11.756,9.016,0.927;1.406,17.290,0.340;5.250,19.188,0.623;18.254,8.775,1.014;15.714,12.163,1.627;1.728,11.679,0.844;8.110,5.205,0.660;9.269,3.591,0.213;12.749,10.729,0.908;19.713,6.235,0.267;7.182,16.449,0.964;6.036,6.395,0.371;1.166,17.348,0.984;12.952,19.156,0.450;2.205,6.038,1.551;9.485,4.927,0.458;10.292,6.151,0.274;17.048,7.012,1.392;9.899,3.057,0.659;18.124,0.968,0.416;16.314,11.364,2.353;12.555,7.520,0.379;12.678,15.106,1.750;19.638,19.063,0.689;11.002,2.816,0.450;9.185,8.982,0.298;19.719,19.520,0.426;15.368,2.349,0.310;0.703,18.000,0.383;9.271,1.623,0.643;6.364,11.008,0.356;18.011,19.058,0.240;14.299,9.296,1.307;3.136,18.657,0.251;5.946,17.419,0.740;19.602,16.021,0.637;5.302,18.782,1.027;4.675,14.149,0.805;12.477,18.940,0.970;11.928,18.570,1.376;19.106,14.298,0.752;4.158,13.164,0.675"
