Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,2.4799,2.1211,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_1,2.1627,3.4885,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_2,4.9682,4.8314,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_3,4.9287,4.0291,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_4,4.2759,2.7563,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_5,3.2182,4.4706,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_6,3.3549,2.0766,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_7,3.1750,3.4698,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_8,4.1487,3.5893,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
0,drone_9,4.1639,4.4112,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_0,2.5515,2.1943,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_1,2.1841,3.5885,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_2,5.0424,4.9314,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_3,5.0010,4.1253,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_4,4.3759,2.8376,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_5,3.2515,4.5706,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_6,3.4167,2.1472,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_7,3.2750,3.5514,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_8,4.2120,3.6893,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
1,drone_9,4.1870,4.5112,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_0,2.6949,2.3042,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_1,2.2252,3.7428,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_2,5.1422,5.0713,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_3,5.1475,4.2426,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_4,4.5521,2.9323,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_5,3.2870,4.7217,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_6,3.5534,2.2490,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_7,3.4228,3.6687,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
2,drone_8,4.3272,3.8336,17.0000,17.0000,"8.778,6.951,0.775;8.041,11.978,0.532;8.876,9.918,1.158;6.304,8.746,0.852;6.131,5.434,0.697;10.604,11.790,0.541;7.463,12.587,1.415"
