Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.2136,3.1423,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_1,2.8160,3.5547,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_2,4.0593,2.2738,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_3,4.9073,4.4836,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_4,3.7899,4.2995,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_5,3.0982,2.6929,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_6,2.2854,2.8956,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_7,2.0764,4.1824,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_8,2.7270,4.9770,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
0,drone_9,2.5445,2.0150,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_0,4.3118,3.2423,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_1,2.9148,3.6513,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_2,4.1593,2.3651,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_3,4.9942,4.5637,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_4,3.8086,4.3995,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_5,3.1982,2.7698,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_6,2.3854,2.9884,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_7,2.1457,4.2824,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_8,2.8056,5.0689,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
1,drone_9,2.6319,2.0712,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_0,4.4608,3.3756,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_1,3.0673,3.7807,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_2,4.3188,2.4857,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_3,5.1299,4.7025,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_4,3.8284,4.5504,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
2,drone_5,3.3718,2.8691,17.0000,17.0000,"7.819,12.990,0.976;6.702,8.981,1.089;8.166,9.141,1.184;7.637,8.579,0.955;14.196,12.812,0.567;7.580,8.244,1.356;8.068,7.724,1.273"
