Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.0203,4.6408,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_1,4.9863,4.2027,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_2,2.0623,3.3634,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_3,4.6156,2.4548,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_4,3.6380,2.5602,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_5,2.3418,2.2017,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_6,3.0552,4.5983,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_7,3.2816,3.6190,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_8,4.4055,3.4027,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
0,drone_9,2.0482,4.8322,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_0,4.0843,4.7325,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_1,5.0859,4.2474,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_2,2.1395,3.4293,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_3,4.7156,2.5416,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_4,3.7163,2.6274,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_5,2.3980,2.2545,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_6,3.1069,4.6983,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_7,3.3816,3.6997,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_8,4.4923,3.5027,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
1,drone_9,2.1309,4.9012,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_0,4.2051,4.8753,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_1,5.2684,4.3290,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_2,2.2845,3.5319,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_3,4.8850,2.6479,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_4,3.8590,2.7304,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_5,2.5222,2.3404,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_6,3.1837,4.8490,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_7,3.5421,3.8189,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_8,4.6220,3.6550,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
2,drone_9,2.2681,5.0164,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
3,drone_0,4.3460,5.0172,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
3,drone_1,5.4554,4.4001,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
3,drone_2,2.4583,3.6308,17.0000,17.0000,"6.873,13.929,0.612;9.882,8.900,0.820;9.489,8.822,0.582;13.304,7.167,1.069;11.780,9.047,1.216;11.791,11.399,1.194;6.493,9.343,1.130"
