Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.2724,4.6426,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_1,2.2412,3.6431,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_2,2.8058,2.8447,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_3,4.6799,3.6509,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_4,2.9661,4.9971,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_5,4.8639,2.2532,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_6,3.7239,3.6327,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_7,2.0974,4.5406,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_8,3.4202,2.1535,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
0,drone_9,2.1052,2.1860,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_0,4.3068,4.7426,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_1,2.3412,3.7229,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_2,2.9058,2.9312,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_3,4.7753,3.7509,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_4,3.0198,5.0971,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
1,drone_5,4.9639,2.3327,17.0000,17.0000,"8.233,8.348,1.021;5.479,9.337,1.091;8.187,11.876,1.189;5.840,5.310,0.664;12.628,11.558,1.271;10.735,12.845,1.448;11.278,9.498,1.257"
