Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.722,5.740,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_1,12.361,12.082,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_2,4.223,3.240,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_3,13.724,3.336,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_4,15.148,15.439,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_5,17.042,3.610,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_6,13.517,5.489,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_7,12.518,13.034,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_8,14.937,3.068,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
0,drone_9,12.682,15.945,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_0,5.791,5.840,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_1,12.261,12.105,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_2,4.323,3.340,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_3,13.624,3.436,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_4,15.048,15.339,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_5,16.942,3.510,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_6,13.417,5.589,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_7,12.418,12.934,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_8,14.837,3.168,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
1,drone_9,12.582,15.845,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_0,5.771,6.039,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_1,12.091,12.131,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_2,4.441,3.502,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_3,13.483,3.577,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_4,14.885,15.222,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
2,drone_5,16.742,3.510,7.242,11.508,"10.284849118383319,3.758346796976811,2.2647492155838975;2.932262823783383,14.18867959308423,2.2716895576110385;2.7806263283553108,9.12665210547723,0.9178083239550756;2.039528814028194,5.639799297185475,1.3735771922611866;18.085122666710326,2.83231319293748,0.20219191355798158;3.997699455184391,16.642264623103305,0.7044320508621409;4.197822763217468,17.94679243950483,0.9063572270767009;13.375029297803255,8.740694074594261,0.2757402747176166;17.511691663832515,6.302566456590904,2.377229787093377;13.971063412153608,8.842131499312528,2.4007924639117535"
