Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.561,16.337,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_1,7.681,15.619,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_2,6.094,16.437,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_3,6.229,15.766,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_4,5.575,14.952,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_5,5.834,17.554,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_6,7.958,14.978,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_7,7.092,17.583,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_8,6.486,17.855,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
0,drone_9,7.027,15.194,3.443,6.918,"16.317668328663892,4.504112368141644,2.2372910842403346;14.399507476618583,8.377753886635915,0.8293871799026372;8.145517478280716,19.52618276548808,0.41340438667280566;16.614974150965462,17.586363558871327,2.151582842246502;14.195836402431194,2.173174799843287,0.2632621142675842;9.944689729183812,18.83825136419193,1.0733645393544096;10.38864523260698,5.866787973953034,2.160484353428103;12.13140202370001,6.264771976436741,0.2796428785226427;13.130246027044322,0.7270117563483329,0.4435250944559336;16.395976018110787,5.053734329073181,0.20189283315736523;6.111248275701149,12.721930658398108,0.7677695382703593;7.1803332941840115,18.38669249580068,0.34556860289872915;18.832791118519,11.156141313634613,1.0656873346152174;16.51655710109271,14.176121315255084,1.2239179808582006;11.16394917907361,17.68621603810349,2.117532974553599;10.490799532511303,2.6093492528721765,1.7422019825183137"
