Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,17.393,5.675,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_1,15.672,6.915,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_2,17.157,7.253,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_3,17.512,7.885,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_4,15.971,8.218,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_5,16.289,7.491,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_6,17.264,6.262,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_7,16.394,6.763,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_8,15.347,7.565,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
0,drone_9,18.050,7.339,6.749,13.674,"7.029677251603295,6.4095511597446215,0.9490622173741616;15.35477854163466,9.02984122252295,0.28554409590718577;6.945568541530832,4.588964372798589,1.3454506642740065;12.347620097231612,11.97614000671678,1.0859676882679248;9.069733819122385,6.875603687044183,0.2666537988955343;16.634575455641027,15.453641205285713,1.627330344848465;9.682244746824807,17.20397124337086,1.5142545536900434;7.323415987838112,3.9785886654106353,1.0833806658425988;14.215953136060442,18.623612025895063,0.610947026603165;5.117611980348476,5.692983202083608,2.1139392928535745;17.580356988592357,15.336689627817963,1.5435815329895977;10.47432934125401,10.543813307325316,0.4070810469613042;15.843461399262535,16.939891120661763,0.27318190092568045;15.734051918704882,3.7862645824816665,1.9590115340923178;10.019599990052448,8.922686499548103,1.8602032869006022;18.329578118173416,8.845737677860663,0.654267902520855;10.572426990633236,16.62837190127275,0.3754263268783953"
