Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.280,6.190,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_1,14.021,4.236,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_2,17.235,2.394,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_3,4.323,6.775,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_4,14.880,3.536,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_5,15.090,5.353,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_6,5.856,2.593,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_7,1.363,2.427,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_8,16.317,8.691,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
0,drone_9,8.701,2.451,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
1,drone_0,4.380,6.290,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
1,drone_1,13.921,4.336,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
1,drone_2,17.135,2.494,10.313,16.254,"12.2133023829474,17.87744654498951,0.3632981233781205;18.246650026762094,18.249637593433953,1.1264142540617859;17.194287659413643,16.03503880649248,2.410315063122983;13.338065974358212,16.002399350932162,0.36839558317791665;15.388805729665624,12.809333322974393,2.3687366506276115;13.316880337634064,10.900899688409039,0.8122620404110771;18.802266733973756,5.111396080573915,0.3756968482210692;5.8944670422051955,8.190628942339966,1.3296277778909926;17.394880750401,16.119921061524185,0.6409530068634072;1.8047933860762488,15.356622408597984,0.7900286462470459;16.80362078866379,17.22841861228864,2.331351733013348;5.101034785590638,10.730732223812364,2.1986145593214355"
