Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,1.9607,4.8799,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_1,3.7375,5.5361,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_2,7.6033,3.2840,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_3,8.1377,10.2308,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_4,14.0715,1.0824,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_5,10.4313,11.9572,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_6,6.3249,16.7511,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_7,18.6173,7.8113,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_8,1.3896,14.5643,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
0,drone_9,1.1103,9.8154,17.0000,17.0000,"15.968,7.122,0.410;13.642,10.367,0.366;18.635,0.398,0.448;14.292,4.358,0.238;3.538,16.445,0.307;14.167,11.969,0.214;7.519,6.757,1.092;4.456,3.040,0.763;17.225,12.239,1.090;15.988,11.878,1.614;6.526,5.849,0.649;12.821,4.236,0.834;12.306,17.880,0.847;14.276,5.673,0.969;10.190,8.371,0.969;1.152,0.500,0.437;13.087,6.294,0.336;13.211,19.495,0.368;16.819,12.667,0.864;3.201,11.565,0.405;11.707,10.128,0.371;9.824,17.968,0.250;11.541,13.804,0.425;13.936,9.120,0.364;2.067,0.921,1.278;13.168,13.966,0.418;0.623,18.249,0.395;19.774,11.468,0.249;11.399,4.602,0.249;4.657,11.808,1.309;0.163,17.952,0.212;10.229,18.754,0.969;17.038,12.555,1.795;13.418,16.330,0.226;18.772,15.092,0.495;1.745,19.203,0.325;14.689,4.265,1.172;1.416,18.960,0.346;15.969,13.777,0.365;12.080,0.367,0.204;19.571,5.037,0.821;3.520,17.836,0.457;4.344,10.212,0.894;11.603,19.113,0.421;15.020,3.021,0.478;4.396,8.808,0.344;11.205,3.590,1.035;19.696,16.680,0.418;9.381,6.986,1.305;13.590,5.377,0.394;6.091,13.572,0.318;13.930,7.327,1.884;0.219,1.538,0.320;11.456,15.709,0.217;9.394,5.768,0.654;19.671,17.236,0.251;10.208,16.355,2.206;14.839,10.273,1.130;16.310,0.693,0.218;15.012,4.587,0.818;1.503,12.508,0.286;13.108,8.864,1.352;10.372,5.356,0.354;4.626,0.828,0.616;11.529,5.196,0.622;17.844,3.332,2.232;6.438,19.430,0.440;12.974,6.856,2.338;13.112,12.987,1.147;12.932,18.581,2.200;15.216,5.730,0.405;5.153,9.327,0.284;14.745,12.951,0.311;3.850,16.568,0.817;4.040,12.159,0.874;18.563,14.939,0.388;18.313,1.554,1.944"
