Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,8.8196,4.0615,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_1,1.2777,15.9296,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_2,9.4570,5.6413,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_3,7.4742,11.4292,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_4,12.9190,4.7465,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_5,10.5316,10.7663,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_6,8.5661,17.4905,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_7,10.0731,8.3860,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_8,4.2268,10.4473,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
0,drone_9,1.9102,17.9844,17.0000,17.0000,"15.408,1.170,0.473;3.867,7.610,1.186;13.573,14.503,1.240;16.132,14.415,0.215;15.653,3.371,0.979;7.412,7.840,0.352;16.241,12.056,0.959;5.574,15.847,0.688;11.219,6.664,0.249;17.138,4.702,1.571;5.244,0.289,0.477;1.925,10.494,0.605;19.311,14.057,0.437;2.639,8.690,0.251;0.462,7.885,0.389;1.461,9.542,1.096;19.295,8.545,1.109;18.866,19.389,0.225;18.759,12.076,1.092;11.811,14.266,0.244;16.845,1.329,0.228;5.888,16.422,0.348;9.823,19.375,0.386;17.758,19.771,0.408;5.916,13.517,0.465;16.584,1.326,1.019;18.557,1.556,0.454;13.862,2.436,0.478;3.364,12.689,0.468;0.520,4.029,0.324;4.310,0.332,0.444;4.035,19.454,0.242;16.728,9.786,1.038;15.488,11.932,2.116;5.625,4.214,1.350;17.363,7.989,0.360;19.655,18.826,0.328;8.115,7.552,0.276;4.987,16.257,0.396;0.494,11.203,0.346;14.795,11.849,2.266;2.826,4.663,0.344;4.469,3.522,1.050;10.943,1.708,0.404;11.116,3.824,0.261;1.443,6.167,1.151;16.944,11.260,2.143;5.580,6.131,1.363;1.328,12.523,1.083;19.365,3.066,0.755;18.985,10.294,0.393;7.991,19.852,0.246;12.308,0.677,0.490;18.900,2.172,0.204;1.649,1.916,0.242;5.924,8.425,0.235;19.168,0.972,0.228;1.314,4.452,0.219;15.740,9.134,1.267;1.712,6.374,1.062;15.104,1.372,0.947;6.289,7.136,0.939;11.223,1.687,1.063;9.301,12.417,0.219;16.467,13.191,1.726;19.043,5.301,0.233;7.569,14.057,0.467;11.635,17.261,0.414;6.408,8.596,0.331;9.881,14.280,0.407;13.300,16.429,0.752;12.311,12.502,0.777;14.465,9.301,1.039;15.185,9.701,2.295;0.818,8.157,0.790;3.778,2.639,0.673;0.717,1.796,0.759;1.417,4.054,1.891;14.192,3.051,0.335;5.013,12.941,0.448;10.190,14.557,0.900;5.492,18.800,1.273;11.551,0.528,0.472;16.163,1.015,1.558;4.574,16.012,0.759;2.134,1.133,1.339"
