Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.596,3.657,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_1,10.019,11.032,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_2,17.264,5.795,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_3,6.882,13.957,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_4,12.193,1.521,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_5,7.140,1.239,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_6,16.005,6.211,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_7,3.160,18.037,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_8,18.817,18.866,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
0,drone_9,6.239,16.169,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_0,11.496,3.757,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_2,17.164,5.895,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_3,6.982,13.857,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_4,12.119,1.621,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_5,7.240,1.339,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_6,15.905,6.311,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
1,drone_7,3.260,17.937,10.448,11.057,"13.66385589840811,9.089229673878956,0.9744800832826344;14.784705666315004,17.73643667957723,0.46867118082400455;3.0524142159947374,3.532838337129698,2.0573268389181205;12.65428408508375,7.113566940633499,2.4630944048017938;17.82155211425829,2.3483153233050382,0.42398201747194286;6.545620611524548,5.260963576532517,2.3188554915887107;15.154264202898199,13.938270807817148,0.8512660251859174;4.206807702830861,7.441366864591178,1.0961783410955024;8.3867905743622,18.377915590026273,1.3143308906524138;6.865044306516159,6.366411154402366,2.187838715829427"
