Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,1.096,4.940,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_1,6.025,7.772,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_2,4.776,12.535,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_3,14.513,9.928,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_4,9.031,18.690,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_5,12.726,5.147,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_6,4.841,6.625,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_7,1.587,6.254,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_8,7.282,12.582,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
0,drone_9,8.104,12.589,7.513,14.954,"17.20770266331334,3.0548519397186906,2.325084743924876;3.8995683441233537,2.3224808715697556,2.271822448641592;16.00743340323719,17.811111330562973,0.35815677518724054;6.680622384350818,6.570323081766816,0.761749928374574;14.038604824551415,3.718363218499523,0.46357935052399485;9.590267839744476,8.323179702628327,2.091316328146934;15.380710929515647,18.549132014884258,1.2625632449740962;2.907747492515147,5.675309531643338,0.7847212548534634;14.84022797450675,8.220346784440338,1.56933368762253;13.086161558199322,12.949403370099395,0.3870190648238989;15.276050259718815,12.97136978984463,1.2656426380148598;13.529241294031952,15.068773546924028,1.2008603704209042;13.804397756065622,14.569194780459053,1.178754762390005;4.537265330919107,3.1648271212124355,0.6934923416066788"
