Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.316,5.086,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_1,8.358,12.951,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_2,11.553,14.136,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_3,4.998,7.234,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_4,8.149,9.374,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_5,13.186,8.561,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_6,17.551,2.865,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_7,5.883,17.662,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_8,7.361,12.405,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
0,drone_9,5.262,9.217,9.770,11.228,"16.074030003428735,11.319129649558018,2.444222267785922;17.687015118323636,9.949235178304964,1.7947406309739131;15.683409717386853,13.725425180202087,2.298632276592438;10.810697407832794,1.4856142382287123,0.8877799271812958;2.7261644285679427,16.587857119125598,1.0709236407453924;5.783106714731899,15.783983487618436,0.2728490195334501;4.097015310765147,7.285754224036912,0.2925089233057116;14.909205826483705,2.4085473203222314,1.3605069086226622;7.040229576857039,15.34486292633196,2.0500510827932756;9.619428623112597,1.9804431359336327,1.2129219685274153;17.407719959379676,17.105813959381727,2.2559926644515436"
