Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.145,17.124,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_1,13.073,6.248,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_2,7.165,16.490,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_3,7.050,16.640,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_4,15.733,14.967,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_5,14.076,17.241,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_6,6.036,14.808,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_7,16.025,14.438,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_8,11.831,17.701,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
0,drone_9,5.359,13.027,16.230,14.772,"3.1875921599476786,17.51759500697881,2.210245621293061;1.7112464252336128,9.22191851427275,0.3184634947460658;2.9077387037464906,15.320341487697828,1.9985237813964956;13.05587246670134,16.978062628868926,0.42564876821795056;4.235888162668393,16.98195632639695,2.2493151638104396;15.019739547701333,9.282259183158992,0.9916441775658331;2.9308038254501785,18.17757264192841,1.2663220075836974;3.01736153394677,9.134433825059308,2.3535457259829613;10.972063926639283,16.67400226858729,0.3277620009255665;4.506068308757371,13.154876782179583,0.35453973372388614;16.541417282149624,9.058752078611345,1.951709926950206"
