Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,17.568,14.045,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_1,11.534,12.469,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_2,16.840,13.537,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_3,13.866,3.645,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_4,4.863,4.875,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_5,14.399,2.930,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_6,4.407,14.474,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_7,12.659,7.443,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_8,13.107,9.750,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
0,drone_9,8.589,2.073,7.926,15.748,"19.24229306015731,17.08083962729754,0.20602673931040322;16.649687468895014,2.5877787572986275,0.9416952916609247;7.907744479559,6.410761686931272,0.9601409753647547;7.3895043241559595,10.299008833897867,2.2148199860828552;5.202875282650593,4.251751376326888,0.45223176557392913;6.898215052597915,1.7751647678578095,0.32145350547876406;2.2682976368336116,14.934021761589511,0.4019491099361605;17.045034576932437,12.61258600509124,0.2575610419832289;15.322282683125058,15.637356267053452,1.346016069451052;16.255178779083952,4.467899956241054,0.3529039344851562;7.168633860397074,8.65648709567618,2.0177658351114274;4.836351164827782,9.456882440819163,2.230183956961653;11.125213180955274,18.519145169336415,0.419067191688717;16.02769449526213,9.285114055676345,2.486564082931;18.756552424429863,6.8797186829490835,0.30329963506931185;3.3329648361698805,12.734228362976904,1.3475659384978516"
