Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.3065,7.2641,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_1,4.9382,6.0908,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_2,6.0326,7.7774,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_3,5.7752,6.5758,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_4,4.4046,8.2125,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_5,6.7614,7.2229,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_6,6.8401,6.2740,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_7,4.4256,6.7052,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_8,6.5037,8.4538,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
0,drone_9,5.2192,8.2190,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
1,drone_0,5.4065,7.3641,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
1,drone_1,5.0382,6.1908,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
1,drone_2,6.1326,7.8559,17.0000,17.0000,"4.019,18.834,2.254;7.088,13.240,0.331;15.121,10.224,0.800;4.528,18.385,1.773;9.689,16.955,0.608;16.523,2.641,0.402;8.743,1.037,0.476;14.411,15.573,0.224;12.089,17.606,0.310;15.664,12.351,0.449;13.982,2.085,0.724;12.629,9.911,1.667;12.785,14.652,1.142;19.705,1.750,0.358;0.727,10.490,0.735;0.916,8.573,1.040;15.713,0.953,1.269;1.246,18.383,0.757;3.051,12.223,1.744;8.601,9.816,0.205;6.785,17.386,0.476;11.502,9.227,0.966;10.005,5.706,1.097;14.415,13.912,0.370;8.379,3.099,0.435;14.929,11.163,2.441;8.187,3.834,0.808;2.907,9.112,0.368;15.008,12.707,1.336;15.689,4.599,1.893;1.196,3.882,0.295;17.529,12.265,0.466;2.975,2.935,0.444;0.906,5.619,0.345;3.680,16.447,1.228;4.324,13.329,2.116;8.517,15.617,0.485;13.475,13.695,2.196;3.397,1.743,1.336;19.556,15.900,0.360;1.591,8.318,1.269;6.107,1.761,0.386;4.057,10.120,0.734;17.832,2.851,0.482;11.015,5.946,1.664;5.171,11.527,1.957;1.633,9.970,1.347;6.612,18.618,1.234;9.513,3.070,0.865;1.937,6.863,0.257;6.246,3.491,1.616"
