Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,10.010,4.152,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_1,8.371,6.835,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_2,11.135,6.135,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_3,9.036,4.660,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_4,10.971,4.856,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_5,8.883,5.997,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_6,9.570,5.471,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_7,8.609,5.354,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_8,9.951,6.049,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
1,drone_9,10.386,5.103,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_0,10.195,4.076,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_1,8.311,6.996,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_2,11.335,6.135,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_3,9.181,4.631,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_4,11.121,4.940,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_5,8.793,6.115,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_6,9.680,5.477,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_7,8.694,5.475,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_8,10.072,5.927,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
2,drone_9,10.501,5.159,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_0,10.394,4.090,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_1,8.226,7.177,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_2,11.535,6.133,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_3,9.324,4.672,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_4,11.279,5.009,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_5,8.753,6.224,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_6,9.780,5.432,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_7,8.752,5.496,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_8,10.182,5.828,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
3,drone_9,10.627,5.144,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_0,10.592,4.063,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_1,8.236,7.376,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_2,11.731,6.171,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_3,9.495,4.659,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_4,11.437,5.078,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_5,8.804,6.388,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_6,9.904,5.400,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_7,8.888,5.601,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_8,10.300,5.737,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
4,drone_9,10.741,5.086,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_0,10.791,4.091,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_1,8.185,7.570,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_2,11.928,6.208,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_3,9.667,4.656,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_4,11.581,5.172,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_5,8.797,6.552,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_6,9.936,5.333,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_7,9.050,5.659,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_8,10.448,5.744,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
5,drone_9,10.834,5.028,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
6,drone_0,10.963,4.099,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
6,drone_1,8.218,7.767,18.105,10.839,"16.42976417872957,4.042343677157758,2.2883513856451057;11.70961088379626,17.28373247524529,2.374181331980377;8.191077842749824,16.473110887978567,2.4625117788506037;3.547399621489315,9.82531016003892,1.3274111175779906;1.457792108118801,16.63288099792485,0.215712275728266;4.0442090433167,10.537994768923483,1.2349915034735497;5.200468154069095,10.458780877358748,1.9638252522506283;10.424083406102698,7.899638055297764,1.6026562130977482"
