Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.957,10.154,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_1,10.849,9.983,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_2,13.351,11.934,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_3,11.939,10.583,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_4,11.885,11.248,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_5,12.651,9.596,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_6,11.923,9.600,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_7,10.957,11.608,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_8,11.289,11.068,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
0,drone_9,12.599,11.978,11.087,2.120,"17.08363607533104,14.063892837514041,1.790689770122197;15.270266124911874,16.68835999206911,2.053234821973453;14.47717836386516,5.6500777227558725,2.4295461623566785;6.529790014791422,16.637607989523698,1.932027106004989;11.498884537114396,19.089214322162896,0.8391697566826298;14.890450548933696,1.7672369076436754,1.5354317467825291;6.909436564314827,6.248507762196709,0.2643491261422547;7.538175123826328,12.572127286136716,2.0010117747265315;16.353436744672546,11.21269497144587,0.747347087760282;13.845795353135706,5.829392504944335,1.6715082719340844"
