Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.905,9.014,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_1,6.879,9.854,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_2,6.934,9.158,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_3,6.321,9.579,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_4,5.099,9.415,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_5,5.553,9.991,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_6,5.501,10.752,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_7,6.500,8.573,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_8,6.416,10.533,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
0,drone_9,7.116,10.453,13.747,13.526,"7.101929982558431,12.712581197501752,2.060202228867323;6.465762897681329,16.273374114962245,0.2187756084459649;3.3090366256224732,11.574782381748648,2.014424846743344;16.92421622933826,3.7894415497853027,2.1969796918030697;5.290253683169071,17.19612302363332,1.9856574760051287;2.952470588422328,15.626932213418687,0.20092558000527394;6.932375462950846,4.786062308822914,0.6372053922010874;3.194909570203594,7.575332204128288,2.3773977220377285;19.078010821858076,12.716364311296225,0.29617681543075025;16.86208807660921,10.58067261931045,1.7454216060964556"
