Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,8.865,9.826,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_1,11.054,10.536,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_2,10.676,11.085,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_3,10.688,8.701,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_4,9.691,10.075,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_5,11.260,9.269,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_6,9.091,8.517,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_7,8.787,9.072,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_8,9.296,11.396,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
0,drone_9,10.423,9.950,3.510,2.373,"16.834323053279654,15.21516569505798,0.24159956310441968;6.483011559229125,8.224848848346236,2.228386605484196;14.933967675217248,2.4173770343024112,1.201062920579556;18.36572744635889,12.359386588369224,0.8201884289994248;4.190947152003031,4.645336907543538,0.3293226612631528;4.022431666553712,11.729910202740724,2.4212270670120155;16.040401534195915,11.532769886817277,1.1687691314565063;3.9086517055145293,9.763020260246162,2.0299618552838505;14.603877326751787,6.228512148228956,2.226932752557678;7.388019396274254,6.6935528970310205,2.256167109390845;9.770799087090392,1.9952844199979614,1.381268970129899;16.145164823755817,9.611881016080654,0.9322326261647471;11.014739402777389,6.013718286363813,1.7181058058135683;13.53890104912395,14.187737622869136,1.0834576219603755;3.7348946655794206,10.404573316390874,2.2590513989596124"
