Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,16.541,14.705,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_1,15.996,18.457,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_2,10.403,13.639,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_3,16.751,18.159,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_4,1.926,14.312,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_5,18.303,15.639,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_6,18.116,13.087,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_7,1.312,18.104,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_8,1.898,11.288,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
0,drone_9,10.444,13.516,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_0,16.441,14.605,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_1,15.896,18.357,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_2,10.303,13.739,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_3,16.651,18.059,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_4,2.026,14.212,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_5,18.203,15.539,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_6,18.016,12.987,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_7,1.412,18.004,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_8,1.998,11.188,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
1,drone_9,10.544,13.416,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_0,16.441,14.405,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_1,15.896,18.185,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_2,10.131,13.739,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_3,16.651,17.887,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_4,2.167,14.071,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_5,18.062,15.398,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_6,17.875,12.845,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_7,1.554,17.863,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_8,2.139,11.047,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
2,drone_9,10.665,13.294,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_0,16.378,14.215,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_1,15.956,18.023,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_2,10.059,13.639,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_3,16.710,17.725,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_4,2.308,13.929,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_5,18.028,15.201,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_6,17.733,12.704,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_7,1.695,17.721,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
3,drone_8,2.281,10.906,12.679,5.326,"14.64151510469289,10.18754335853929,1.5205741067622025;8.71103672814343,6.3871057806612574,0.46059002853793074;11.96814447684692,17.860268520170347,2.0154042645440438;9.50653557479427,16.80807092376858,1.2331027467585378;10.399420184249378,16.508845650482602,1.7651831630706603;14.246251081810888,15.7480638016265,2.109821712314602;14.106190523264583,1.7479022530339225,1.3123427003702948;17.471983903620792,13.918004921573555,0.6572218678894176;7.5241365396008675,4.446567780109517,0.8988420712555487;5.004352046067339,15.941095427973995,2.4658213480822173;10.90295590326892,16.94820943675652,1.6470373100779487"
