Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.3928,11.8685,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_1,14.4777,15.7886,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_2,2.4127,9.8447,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_3,15.9499,2.5341,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_4,18.7969,17.0320,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_5,7.0487,7.9416,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_6,16.7781,14.3565,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_7,16.4843,16.6055,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_8,8.8710,15.7623,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
0,drone_9,3.6003,1.2269,2.0615,10.7296,"3.817,12.401,0.353;13.600,3.143,0.756;9.626,19.144,0.794;13.670,5.840,0.734;0.811,3.646,1.268;12.237,14.128,0.988;10.581,2.904,1.191;10.434,4.793,1.803;14.691,17.182,0.733;13.143,18.520,0.995;9.819,16.489,0.262;11.297,1.742,1.058;19.595,19.306,0.394;18.685,15.626,0.833;8.828,9.492,1.780;7.485,14.650,1.282;14.843,19.533,0.614;4.141,11.535,0.217;18.298,7.367,0.285;1.564,6.876,0.846;9.174,2.065,0.330;4.480,10.038,0.221;17.677,17.721,0.407;5.704,8.113,0.278;7.967,13.022,0.871;12.685,7.948,0.970;17.517,2.500,0.849;19.726,15.617,0.304;1.177,5.702,1.596;1.099,1.867,0.229;13.881,5.120,0.203;9.573,2.499,0.888;11.107,19.214,0.976;9.267,2.272,0.957;7.898,17.033,0.908;3.116,18.589,0.491;14.489,6.111,0.356;7.390,5.832,1.266;9.044,19.542,0.744;7.695,3.543,2.249;17.128,15.656,0.677;7.260,17.514,1.072;4.303,4.432,1.132;6.018,11.488,0.741;8.305,12.224,1.175;5.559,6.884,0.824;14.250,2.187,0.876;5.192,7.272,0.830;13.436,3.922,1.565;12.647,15.963,0.956;10.925,0.449,0.262;15.359,7.480,0.217;10.795,9.388,0.407;16.110,7.369,0.284;18.877,19.168,0.608;12.933,16.687,0.894;4.431,17.606,0.203;6.667,13.101,0.473;8.984,11.274,0.381;15.605,6.336,2.048;9.669,1.420,0.895;16.554,18.812,1.174;15.913,1.673,0.378;12.856,1.815,0.457"
