Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,14.199,12.752,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_1,16.137,12.218,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_2,15.391,11.733,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_3,15.140,12.348,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_4,16.001,11.185,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_5,13.672,13.224,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_6,14.268,12.064,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_7,13.555,12.016,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_8,15.756,12.701,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
0,drone_9,16.484,11.648,8.907,6.286,"14.051716577691696,9.406985612261403,2.4104617252942924;7.280926079611182,14.728688803904912,0.3069704444361349;3.4026734920512443,9.090862800868788,1.1437051562857645;9.167824814140708,13.572313792717047,2.3770141786093517;6.227352168385544,15.897379417926981,2.102867842232924;16.440523868672837,10.27305277916024,0.4436992974042569;3.635650396855257,14.158267323684317,0.6563415369020457;15.386077521364985,14.858090799270755,2.012898266469335;17.759983319648093,18.80682780874185,0.6780769808366718;2.378227784677763,0.5016034667339941,0.419455183731748;18.021942541143133,14.503962144802532,0.49574982921199334;6.1176268414092,14.672216786632552,1.3499016086012197;18.828894191291425,3.928927363651675,1.058486661903619"
