Episode,Successes,Collisions,Timeouts,Steps,Goal_X,Goal_Y,Num_Obstacles,Mode,Fold
151,0,10,0,7,8.878303170339253,3.721857236358092,50,random,4
152,0,10,0,13,9.17005933490334,12.87308331676772,43,random,4
153,0,10,0,9,8.610310767025354,3.545809266306607,40,random,4
154,0,10,0,8,12.365326645038605,8.545201359845247,46,random,4
155,0,10,0,7,3.605194659524825,9.737514691589364,54,random,4
156,0,10,0,8,15.014599229934941,16.588062508322267,57,random,4
157,0,10,0,11,8.412598593455158,3.819901431881659,49,random,4
158,0,10,0,11,17.980744072494495,3.2535306021677606,56,random,4
159,0,10,0,10,8.07584127216111,14.995628224570464,39,random,4
160,0,10,0,11,14.843836969972719,12.507935995486314,67,random,4
161,2,8,0,8,5.18729547730889,10.418711304183066,47,random,4
162,1,9,0,8,2.405457868218619,11.080349949089785,49,random,4
163,0,10,0,8,12.840864953051744,11.346207776122885,36,random,4
164,0,10,0,6,11.30638745460581,2.449992999631746,50,random,4
165,2,8,0,12,2.8421317882554593,12.27244984957366,39,random,4
166,0,10,0,7,3.5871658143404677,9.73309660371146,36,random,4
167,5,5,0,8,11.41890849352063,12.134972990085597,51,random,4
168,0,10,0,11,4.476211302674784,6.043244996327351,29,random,4
169,0,10,0,10,13.742991227161145,14.675287343476324,58,random,4
170,0,10,0,9,17.320715946502034,16.07543174291446,36,random,4
171,0,10,0,9,17.988957314740738,14.991564253914897,55,random,4
172,0,10,0,11,11.873265249145902,12.520928760000317,49,random,4
173,0,10,0,8,4.10483907010955,16.631862370427253,58,random,4
174,0,10,0,10,16.571440839625986,6.719167928045481,35,random,4
175,0,10,0,11,7.084237807423143,14.918846671504783,52,random,4
176,0,10,0,8,6.796578376640172,16.921733627096344,55,random,4
177,0,10,0,8,17.767215904153332,6.060335015636101,54,random,4
178,3,7,0,6,9.158869206065102,11.943555950530696,47,random,4
179,3,7,0,19,2.121527834265999,9.643706680695031,44,random,4
180,0,10,0,10,5.475097211095202,11.888012690500469,37,random,4
181,0,10,0,9,4.556006721879042,11.707797999683146,46,random,4
182,0,10,0,6,11.769093372021965,14.86085150087154,33,random,4
183,0,10,0,8,5.549479322736303,15.634893378908748,52,random,4
184,0,10,0,11,11.579461618452683,10.654309394320572,55,random,4
185,0,10,0,7,9.21835096558806,8.887973836295519,45,random,4
186,0,10,0,7,4.4035506455296005,14.981126227594745,48,random,4
187,0,10,0,11,14.810463019331994,10.326816857409488,57,random,4
188,0,10,0,10,14.44467115332812,15.635463785486529,70,random,4
189,0,10,0,46,3.00965663409702,16.088700796400826,51,random,4
190,0,10,0,10,3.967453397002128,5.584143708268117,37,random,4
191,0,10,0,9,5.1904639782902375,12.468823246479813,52,random,4
192,0,10,0,6,11.67235719479844,17.713610044274503,44,random,4
193,0,10,0,11,13.78590348032605,16.044099370278975,55,random,4
194,0,10,0,16,16.0058279477122,8.679346072661522,40,random,4
195,0,10,0,23,12.321605781253547,7.79192386433232,39,random,4
196,0,10,0,12,16.183254478058068,13.037696686834979,53,random,4
197,0,10,0,10,13.520800732570486,7.083449038819657,54,random,4
198,1,9,0,15,12.58041770388247,8.784894329031125,56,random,4
199,0,10,0,12,16.64031246586727,17.137676053874156,59,random,4
200,0,10,0,6,14.80012452338096,4.530337750830775,39,random,4
1,0,10,0,8,5.6647658439806445,7.770716139637418,76,random,5
2,0,10,0,13,5.107711925494721,16.955251231254245,62,random,5
3,5,5,0,20,11.884102614846919,6.842825330029049,51,random,5
4,0,10,0,7,15.629477979658743,2.7979237243299853,39,random,5
5,0,10,0,12,14.516105318175919,13.962221882708333,43,random,5
6,0,10,0,9,10.716258188619824,8.927455380478253,43,random,5
7,0,10,0,14,4.819424490898948,13.063566314336304,28,random,5
8,0,10,0,8,5.860460601774516,12.134020083501463,47,random,5
9,4,6,0,7,6.06934096147622,14.315733837198833,43,random,5
10,0,10,0,8,14.19082872994767,12.452816857262597,51,random,5
11,3,7,0,13,3.8171369027790973,3.231907172783128,41,random,5
12,0,10,0,12,9.11779887806875,11.977334615873625,42,random,5
13,0,10,0,8,7.868657393700683,11.688101951758936,51,random,5
14,0,10,0,8,9.092725098349504,2.665865326040164,44,random,5
15,0,10,0,12,4.760934458003955,13.279843200926095,81,random,5
16,0,10,0,15,2.5201569099091987,15.441901405980456,47,random,5
17,0,10,0,13,16.905641349683407,3.6231432406909736,52,random,5
18,0,10,0,9,14.568414614915854,17.835638935516577,38,random,5
19,0,10,0,10,2.7369593170866118,4.7303073700339695,52,random,5
20,1,9,0,6,10.185211969123564,5.896537398434875,56,random,5
21,0,10,0,12,11.107906852299834,7.18970302545028,42,random,5
22,0,10,0,12,12.989840253336919,17.244496152459224,43,random,5
23,0,10,0,10,12.248326074338113,2.3729512470521996,36,random,5
24,0,10,0,12,4.1525068192076215,3.722862294545873,41,random,5
25,0,10,0,6,2.7294014628283367,7.3296045664851075,56,random,5
26,0,10,0,22,10.745425582094196,16.360445127489093,36,random,5
27,0,10,0,11,6.33408705019893,10.10272059782585,56,random,5
28,0,10,0,7,7.686144145478529,11.48743794612268,64,random,5
29,0,10,0,20,16.09867892427829,14.5684556859011,46,random,5
30,0,10,0,9,16.236438917737246,8.466262213446885,51,random,5
31,1,9,0,7,5.920949532765123,7.673842619664965,41,random,5
32,0,10,0,16,7.3443372723775155,12.916725482136137,43,random,5
33,0,10,0,8,17.001063610204163,16.42298778401518,41,random,5
34,0,10,0,7,9.825092396230117,2.244376004063131,54,random,5
35,2,8,0,10,10.156208036511496,3.857902539924474,41,random,5
36,0,10,0,8,15.066992305062932,2.545110541295317,41,random,5
37,0,10,0,8,12.38993232770199,14.837266339254418,40,random,5
38,3,7,0,7,16.187048627939745,4.8224459085732985,46,random,5
39,0,10,0,10,13.654309528488561,14.206913367911396,52,random,5
40,4,6,0,21,2.652143468235556,8.339624651525993,45,random,5
41,0,10,0,9,15.482965387148466,3.6143561934664667,43,random,5
42,0,10,0,10,4.838896196893602,17.47425085316577,49,random,5
43,1,9,0,12,13.426078291248011,10.843916352513375,29,random,5
44,0,10,0,11,7.20674225800431,8.184200272945748,48,random,5
45,0,10,0,15,6.333212833308449,11.590229659812103,64,random,5
46,2,8,0,8,11.787715262347474,14.772407639741676,55,random,5
47,0,10,0,5,13.732634620536691,7.743951986252997,38,random,5
48,0,10,0,11,7.789917967702809,13.28307414085344,34,random,5
49,0,10,0,8,17.10852293004614,5.763983593629979,42,random,5
50,0,10,0,14,11.358090929084803,12.441968879398958,53,random,5
51,1,9,0,10,2.0305765442007164,16.34122987734208,48,random,5
52,0,10,0,12,11.291754909568143,16.79854014451052,61,random,5
53,0,10,0,9,12.935026508038538,5.8149425836615585,48,random,5
54,0,10,0,8,2.8021698360275007,6.156709259992644,50,random,5
55,0,10,0,9,10.642161583806194,9.319009063830967,38,random,5
56,0,10,0,9,16.46771385074601,2.6998865114773096,44,random,5
57,0,10,0,13,3.548128613066453,17.467905924948944,38,random,5
58,2,8,0,9,13.601428243076661,12.922135520109858,51,random,5
59,3,7,0,8,17.877899578734684,6.672368826431004,53,random,5
60,0,10,0,8,12.362094826815682,3.5670064153010532,52,random,5
61,0,10,0,13,15.782647634176305,16.47417241802141,52,random,5
62,0,10,0,8,10.75781359622294,13.841234198461382,40,random,5
63,0,10,0,25,3.7078803547570587,8.413807852200666,47,random,5
64,0,10,0,11,10.526505387851756,3.9343357026860684,37,random,5
65,0,10,0,10,2.151112359117519,3.2532143171493395,44,random,5
66,3,7,0,13,16.610370878384604,11.139415849233771,39,random,5
67,0,10,0,13,12.750897377221042,4.156106496058539,43,random,5
68,0,10,0,11,7.02738275254805,10.145502783811972,46,random,5
69,2,8,0,7,16.010532368021053,9.791396385513824,57,random,5
70,0,10,0,8,8.305322856051122,16.94925399902246,47,random,5
71,0,10,0,8,6.318594089749002,3.5632606311342396,58,random,5
72,0,10,0,11,5.64803809245835,3.6789795505625342,41,random,5
73,0,10,0,11,14.075823409293417,3.4660700196045457,41,random,5
74,0,10,0,8,3.686525820264526,13.483245736983578,42,random,5
75,0,10,0,9,9.362703875043318,6.485282977951286,39,random,5
76,0,10,0,6,7.645068892720653,17.086275253171188,37,random,5
77,0,10,0,7,12.99928741340504,15.792624121387593,50,random,5
78,7,3,0,25,9.411762925050667,12.02413780706288,45,random,5
79,0,10,0,10,17.816125381258278,4.596373123212109,42,random,5
80,0,10,0,7,11.289272397404526,9.236148471990045,46,random,5
81,0,10,0,6,8.898118223988398,10.17357688479578,55,random,5
82,0,10,0,8,5.249103983085904,16.21338045444737,53,random,5
83,0,10,0,11,5.430909979526525,5.274964579174441,56,random,5
84,0,10,0,6,12.155369311737555,8.53024774006479,35,random,5
85,0,10,0,13,4.123256215989679,7.271078824324933,52,random,5
86,0,10,0,12,8.372461847734357,2.575310221736812,48,random,5
87,0,10,0,8,9.761960485770638,3.0643593608022623,36,random,5
88,9,1,0,7,7.832242011327544,16.112345066406796,35,random,5
89,0,10,0,9,3.873636243240588,14.968653827373005,41,random,5
90,0,10,0,9,3.5918273525141,17.634423198510007,46,random,5
91,3,7,0,9,2.4722127026712,15.314158960207276,61,random,5
92,0,10,0,12,4.100125116684209,16.08244754988128,47,random,5
93,0,10,0,8,5.264993955875287,11.97786902067418,56,random,5
94,0,10,0,10,3.323115975975586,13.722725665489127,44,random,5
95,0,10,0,11,5.317741086188953,15.248740561530743,46,random,5
96,0,10,0,8,4.894970478945563,6.878020513462776,44,random,5
97,0,10,0,26,12.9393508576384,2.6441408896734977,43,random,5
98,0,10,0,7,14.555281808929836,13.119429080189207,55,random,5
99,0,10,0,12,6.126744684656543,3.2940262393604236,46,random,5
100,2,8,0,7,6.566441212419832,5.702070506540116,41,random,5
101,0,10,0,9,15.539600724825474,6.118188113541281,43,random,5
102,0,10,0,7,13.882210013552994,16.23064166962517,48,random,5
103,0,10,0,8,8.232588374888255,11.17468661498766,64,random,5
104,3,7,0,6,17.161444949472013,7.013379560521605,47,random,5
105,0,10,0,9,2.6275230520331494,10.215399970537321,45,random,5
106,0,10,0,12,16.80747391698526,7.318244118692464,62,random,5
107,0,10,0,7,14.074965918578846,17.42031802880284,39,random,5
108,0,10,0,10,14.618567972965328,4.291671492980244,58,random,5
109,0,10,0,9,3.1690517503888067,10.668266740249619,32,random,5
110,2,8,0,9,3.351040123760013,11.023230842898128,69,random,5
111,0,10,0,6,15.697061534625067,14.43529371406483,70,random,5
112,0,10,0,16,10.436456163236258,8.013627018896903,38,random,5
113,0,10,0,9,17.654124153946768,4.7681227796639245,45,random,5
114,0,10,0,10,2.7080021436209663,12.219502963781162,49,random,5
115,0,10,0,7,5.61041239287947,10.310998737736687,64,random,5
116,0,10,0,30,6.255543545348953,8.955200627157014,34,random,5
117,0,10,0,8,10.881300855796546,8.661259258103707,47,random,5
118,0,10,0,5,17.60094376844037,11.328740780061898,58,random,5
119,0,10,0,11,6.532146771397851,9.526438420397525,55,random,5
120,3,7,0,8,9.81600252419951,14.2966210849768,40,random,5
121,0,10,0,9,13.668861834054084,13.26027126529528,44,random,5
122,0,10,0,6,14.931638921555505,10.009760465479781,68,random,5
123,1,9,0,9,12.30904479380554,2.091600136194412,48,random,5
124,0,10,0,5,7.692467167607287,13.812518252733891,61,random,5
125,0,10,0,11,12.490330962401744,17.03587566467193,43,random,5
126,0,10,0,10,2.545459979931861,16.705767071585406,42,random,5
127,0,10,0,11,9.15602331393244,17.77753783086611,51,random,5
128,0,10,0,7,9.556653225068512,5.023661569089118,58,random,5
129,0,10,0,7,11.812475192097384,13.37439013278852,46,random,5
130,0,10,0,11,10.457116593239766,10.341255233410603,47,random,5
131,5,5,0,9,9.319339747634473,17.28719706241977,53,random,5
132,0,10,0,9,10.965468583693697,15.15053250150315,45,random,5
133,0,10,0,5,8.112760109514179,13.390489874363876,40,random,5
134,0,10,0,13,2.0043448905070758,4.510350043553004,50,random,5
135,0,10,0,6,11.030149837945297,8.715622601875506,49,random,5
136,0,10,0,12,9.619943194076976,7.963219400929736,40,random,5
137,0,10,0,11,2.345446301574613,5.156165892237846,40,random,5
138,0,10,0,16,4.363471572061593,4.911795477686544,49,random,5
139,0,10,0,10,6.215484075240038,14.650202018124538,40,random,5
140,0,10,0,6,17.963936742384618,13.631164004913812,44,random,5
141,0,10,0,16,7.805858066743664,5.380177960844605,37,random,5
142,0,10,0,9,14.257153333709335,10.86712122776344,42,random,5
143,0,10,0,11,16.494328443409152,12.529080014368876,42,random,5
144,0,10,0,11,2.2658483686866244,3.7690882226268805,28,random,5
145,0,10,0,11,7.601967304628213,10.148550429804915,44,random,5
146,0,10,0,13,14.189827580047941,11.017869972127556,44,random,5
147,0,10,0,7,10.446029854723752,8.612842363704157,46,random,5
148,0,10,0,9,8.679597282669908,2.138419008827581,58,random,5
149,0,10,0,30,16.567281239180446,11.833361452981382,39,random,5
150,0,10,0,8,13.135995369335955,13.640650602850442,36,random,5
151,3,7,0,5,3.415299523897131,17.274830825101933,58,random,5
152,0,10,0,9,7.985396641066876,2.8592554483317016,38,random,5
153,0,10,0,10,15.39778389897325,9.02957648216385,34,random,5
154,0,10,0,14,11.770369501793649,7.405447922687014,41,random,5
155,0,10,0,6,8.101520558663792,11.29431844205368,50,random,5
156,0,10,0,10,12.883210941470098,11.929476051830944,51,random,5
157,0,10,0,8,6.704968622020017,15.555963763764767,53,random,5
158,0,10,0,11,16.92364509054815,2.5774483820795666,43,random,5
159,0,10,0,10,16.089080378107752,14.685522962945731,48,random,5
160,0,10,0,6,13.741054556518565,2.300729765209237,56,random,5
161,0,10,0,11,6.584324233254138,15.727193105852056,46,random,5
162,0,10,0,13,8.442080273139634,14.429304507525655,73,random,5
163,0,10,0,6,6.274698860658928,5.976686500283195,47,random,5
164,7,3,0,11,2.365410621194302,9.961126560409912,51,random,5
165,2,8,0,8,9.437030244748831,16.630393282728143,54,random,5
166,0,10,0,15,16.273102233908812,13.350433105266283,49,random,5
167,0,10,0,11,14.982633929509493,12.010991226913061,41,random,5
168,0,10,0,8,17.482815890075997,15.733680135602725,31,random,5
169,0,10,0,8,12.803398968596452,9.375194456034441,60,random,5
170,0,10,0,8,12.401413805406143,3.120013003035462,54,random,5
171,0,10,0,6,10.344999677778718,11.88302705735795,43,random,5
172,0,10,0,15,8.363358417394094,3.888818074114175,50,random,5
173,2,8,0,11,16.3090746271384,10.709311151684448,44,random,5
174,0,10,0,5,16.392386250015946,17.88080939357844,44,random,5
175,0,10,0,6,17.94078727663753,11.721931822558382,51,random,5
176,0,10,0,6,13.698512436914793,15.023303206050684,50,random,5
177,6,4,0,26,17.801289360203683,15.61183120180146,33,random,5
178,0,10,0,11,9.298673678030218,12.426841286039364,40,random,5
179,0,10,0,12,3.0717744201819226,16.237318734280624,35,random,5
180,0,10,0,12,17.135497644595766,14.215096578925078,45,random,5
181,0,10,0,5,8.44392043431162,14.545980786616477,54,random,5
182,0,10,0,10,10.760011631362406,2.797247819829362,60,random,5
183,0,10,0,10,13.130352088089197,12.691230093220923,41,random,5
184,0,10,0,12,14.04083323998438,11.674056688005583,52,random,5
185,0,10,0,10,12.90930955077921,6.342795604178418,42,random,5
186,0,10,0,19,13.8189834961097,10.256375848677859,48,random,5
187,0,10,0,8,2.600398643677103,2.332573316363387,38,random,5
188,0,10,0,7,14.37671633684845,10.846820972104739,38,random,5
189,0,10,0,8,2.787790340219532,2.771202035073715,46,random,5
190,0,10,0,7,16.74526648286373,13.848832444559546,44,random,5
191,0,10,0,8,12.440234989971172,17.081653220180122,35,random,5
192,0,10,0,9,3.050485863889854,14.78569910172251,30,random,5
193,2,8,0,7,5.064637439979167,13.355929447961483,61,random,5
194,0,10,0,12,14.889899799063963,13.370276675796065,52,random,5
195,0,10,0,11,13.29140208059922,8.383445044681876,39,random,5
196,1,9,0,9,15.38789717005118,8.734413147036795,37,random,5
197,0,10,0,8,10.189520820568422,17.419756722433092,62,random,5
198,0,10,0,16,15.372202496288573,12.576008345701892,53,random,5
199,0,10,0,11,8.214185455345472,10.678765250138497,57,random,5
200,0,10,0,7,17.70801865187972,14.468133145267911,41,random,5
1,0,10,0,6,7.303633214977932,3.872079608411168,54,random,6
2,4,6,0,14,11.40966222844217,2.6873941836806114,54,random,6
3,0,10,0,18,15.00807334024215,5.8315742697579935,64,random,6
4,0,10,0,8,16.305508766330004,9.457988986892326,56,random,6
5,0,10,0,13,10.78729112081546,3.9668794194490005,76,random,6
6,0,10,0,9,10.110582667576743,15.71301680846837,35,random,6
7,0,10,0,7,7.708201667222831,16.342917611870277,49,random,6
8,0,10,0,9,12.47791166668533,6.445454086076284,56,random,6
9,3,7,0,21,5.422050572754081,13.965810756284757,45,random,6
10,0,10,0,14,4.710834427678337,16.219109442164882,60,random,6
11,0,10,0,11,8.726565785209173,4.546855449414824,51,random,6
12,0,10,0,8,13.10458467364726,11.900873327171167,51,random,6
13,0,10,0,17,15.728703793534441,17.166586348739727,36,random,6
14,0,10,0,10,9.528083553407042,8.13328763363639,52,random,6
15,0,10,0,7,16.3181983344995,16.526730359870545,55,random,6
16,0,10,0,9,2.532336431004561,15.963770943416856,38,random,6
17,0,10,0,11,13.17997047500727,5.590749537589527,51,random,6
18,2,8,0,9,8.857494128565735,11.578262335126963,38,random,6
19,0,10,0,8,2.2844342496492285,17.808961633197953,36,random,6
20,0,10,0,5,17.377528613885424,12.903252767833216,51,random,6
21,0,10,0,14,11.881570230230368,15.95507063872054,33,random,6
22,0,10,0,11,14.621696342746393,3.399940720866665,52,random,6
23,4,6,0,6,10.755485348672943,10.894387783071162,61,random,6
24,4,6,0,6,5.407043390373058,4.59927449488881,44,random,6
25,0,10,0,11,10.374407466625469,17.550350046197288,47,random,6
26,0,10,0,15,2.9292118692631437,3.0506846530672274,42,random,6
27,0,10,0,6,2.079532606667195,10.015984552870105,51,random,6
28,0,10,0,11,17.850304659909895,7.789385214660015,47,random,6
29,0,10,0,13,10.707034335828592,9.110814277875837,53,random,6
30,0,10,0,54,5.68490891590409,3.3340651964985124,56,random,6
31,0,10,0,5,11.097213253440003,7.793096479169577,62,random,6
32,2,8,0,9,11.399557666758069,15.918479512633676,31,random,6
33,0,10,0,9,11.547693219848881,4.017085417654354,45,random,6
34,0,10,0,13,10.25412086926295,10.521721552970511,49,random,6
35,0,10,0,8,6.545155984502431,6.495050604378639,60,random,6
36,0,10,0,12,15.543845757182615,13.983924446936848,52,random,6
37,0,10,0,6,12.141466506361175,8.461810442340777,50,random,6
38,0,10,0,7,12.331727397600883,3.109160249192996,42,random,6
39,2,8,0,9,12.40508872522044,16.652786750063797,42,random,6
40,6,4,0,28,5.834893192552727,9.707163266076936,32,random,6
41,0,10,0,15,11.795373384377177,15.14746996200048,55,random,6
42,0,10,0,9,8.431705371089745,11.181458048737245,53,random,6
43,0,10,0,7,7.806731206267196,9.69751819372278,45,random,6
44,0,10,0,8,16.246074660977712,10.905971999087253,40,random,6
45,0,10,0,10,16.668690522252206,10.797985215896878,60,random,6
46,0,10,0,8,14.570069968054668,4.6072244500733674,60,random,6
47,0,10,0,7,11.906783567107796,2.7557034847981594,46,random,6
48,4,6,0,11,7.197194059889773,12.767424649870666,46,random,6
49,0,10,0,8,17.48189916006875,14.175462902971622,38,random,6
50,0,10,0,8,14.835933701997549,16.841358838370326,60,random,6
51,0,10,0,7,5.201959279420258,2.00203519417982,47,random,6
52,0,10,0,7,8.255025682558706,11.873663427631787,51,random,6
53,0,10,0,9,13.008992555522857,14.848656007421356,49,random,6
54,0,10,0,10,14.647319681032368,5.348969261799116,73,random,6
55,0,10,0,11,8.111791078460776,12.932656790252983,52,random,6
56,0,10,0,9,13.303634096749441,5.476486483327228,37,random,6
57,0,10,0,10,9.383788445522724,11.611904224472214,51,random,6
58,2,8,0,8,8.395361924234905,14.688661310652046,49,random,6
59,5,5,0,14,13.308010961839816,5.144433625427681,41,random,6
60,0,10,0,8,9.85174023699465,13.487197561184184,40,random,6
61,0,10,0,8,4.716489946419779,17.9916041530114,54,random,6
62,0,10,0,7,3.166327834964738,15.354285732251551,53,random,6
63,0,10,0,6,15.806487577562601,4.187806420405346,55,random,6
64,0,10,0,11,9.347746350135408,13.98749573481428,43,random,6
65,0,10,0,12,15.003847313387594,3.5565957205695753,54,random,6
66,0,10,0,13,8.961699106890569,16.433391809882906,60,random,6
67,6,4,0,10,15.556140981852199,11.326689143075402,42,random,6
68,3,7,0,14,7.054173030797024,11.583485832815777,44,random,6
69,0,10,0,10,9.986309526085593,13.18917270100805,49,random,6
70,0,10,0,11,10.819775108315818,17.489560050843053,56,random,6
71,0,10,0,7,8.233759771224937,7.304034884964858,37,random,6
72,0,10,0,8,9.520351282810667,13.445138203244959,51,random,6
73,0,10,0,6,16.286002580940206,10.25805650577609,65,random,6
74,0,10,0,9,7.668497497996041,13.72292280815759,58,random,6
75,0,10,0,10,17.490161149911557,5.162603573223514,39,random,6
76,0,10,0,8,13.909888507330841,2.4382063903314055,45,random,6
77,0,10,0,11,5.286862798448768,5.103253123842016,52,random,6
78,0,10,0,10,15.089384136001776,6.398778835071285,44,random,6
79,0,10,0,13,4.411481270501959,15.363019546173781,55,random,6
80,0,10,0,10,12.977317319601978,12.822538539603952,52,random,6
81,0,10,0,9,2.8069967116173213,10.528321467985648,42,random,6
82,0,10,0,9,12.534182787825443,3.9063110289212535,47,random,6
83,0,10,0,13,9.197864911731838,7.146259086379587,40,random,6
84,0,10,0,68,11.461918454820994,15.88327867703876,76,random,6
85,0,10,0,8,11.817145495263485,4.212621487917968,46,random,6
86,0,10,0,8,11.377230586568366,2.809520334665157,47,random,6
87,0,10,0,8,2.627386423812304,16.200865378360692,38,random,6
88,0,10,0,8,13.751294161208074,12.769329820343913,54,random,6
89,4,6,0,6,10.132003693167265,10.000003031771548,59,random,6
90,0,10,0,9,9.619882194351876,7.407808598508421,50,random,6
91,0,10,0,8,10.584299591966985,14.638647047328915,38,random,6
92,6,4,0,22,9.494241751880862,14.354637896122505,51,random,6
93,0,10,0,5,17.04813933427804,16.931383433445742,37,random,6
94,0,10,0,9,14.459481102654689,17.483666654524097,29,random,6
95,0,10,0,9,9.222319382508816,14.60911011475417,53,random,6
96,0,10,0,14,2.4235259945950975,2.8438873747831845,36,random,6
97,0,10,0,7,17.868332280202424,6.822507924240776,35,random,6
98,0,10,0,8,2.143463713437516,8.910022063304254,77,random,6
99,0,10,0,12,17.722579956399684,9.23527811667909,45,random,6
100,0,10,0,6,5.599013039908694,9.28782127102038,37,random,6
101,0,10,0,8,12.150748159302328,2.2654973014597495,55,random,6
102,0,10,0,8,17.229062250776582,8.52788941438552,37,random,6
103,0,10,0,12,6.2390102735467075,14.098756717897006,61,random,6
104,0,10,0,6,11.025370469152508,9.403818618378658,44,random,6
105,0,10,0,8,13.331128598901666,11.008370097138272,72,random,6
106,0,10,0,13,14.367714084833597,11.79436639147017,41,random,6
107,0,10,0,13,17.944564088269736,14.44185578242731,38,random,6
108,0,10,0,12,7.9434918286611165,4.144097125553472,32,random,6
109,4,6,0,13,12.118211614059584,3.421258316181044,42,random,6
110,0,10,0,7,2.284292767040995,11.72295490795697,56,random,6
111,0,10,0,10,11.467321700786597,13.690759056209236,46,random,6
112,0,10,0,22,3.6758736668472825,4.782628469955657,45,random,6
113,0,10,0,11,17.196966184122132,5.630513940706262,52,random,6
114,0,10,0,11,10.468219567102205,10.586647942891554,52,random,6
115,0,10,0,22,15.227615182117708,7.442209983452624,62,random,6
116,0,10,0,6,15.825510067113411,11.869158184119673,38,random,6
117,4,6,0,17,17.02244602049718,2.7594673767291695,35,random,6
118,0,10,0,10,7.949967493900738,11.078467576280183,41,random,6
119,1,9,0,9,5.923325111300363,17.3889719326152,50,random,6
120,0,10,0,13,12.06076866904799,5.897345333227779,65,random,6
121,0,10,0,13,3.022784693076689,16.960353692010187,51,random,6
122,0,10,0,7,12.58349555259954,8.342127718970715,38,random,6
123,5,5,0,8,13.50575326132882,3.6303641587705915,54,random,6
124,0,10,0,6,13.283348363443462,13.256298414612846,49,random,6
125,0,10,0,10,8.957165095776656,10.879949223073815,55,random,6
126,0,10,0,6,15.783112019190844,13.223904449936224,71,random,6
127,0,10,0,6,13.335292894469973,8.358675552214793,38,random,6
128,0,10,0,10,14.74744017181073,4.296055546969821,56,random,6
129,4,6,0,18,16.180149219837162,13.778663928929841,43,random,6
130,0,10,0,12,8.380955520804875,14.411722451723794,80,random,6
131,0,10,0,10,8.391162723105476,16.851877078069116,49,random,6
132,0,10,0,7,9.53865021856747,17.251295235953055,50,random,6
133,0,10,0,9,11.693938893737275,3.7657121441191403,40,random,6
134,0,10,0,17,11.59208613087606,16.37707395363147,51,random,6
135,0,10,0,13,9.637542394290868,13.19272722564037,57,random,6
136,0,10,0,6,7.2437272910874935,16.212866326795414,34,random,6
137,1,9,0,32,15.794047740021112,8.870448778426072,41,random,6
138,0,10,0,9,8.924289075835189,15.027753104423253,38,random,6
139,0,10,0,7,4.89611664487215,5.229068186345149,46,random,6
140,0,10,0,8,9.073521913730978,8.836902180532048,43,random,6
141,0,10,0,14,2.601590175635355,14.451726323767975,63,random,6
142,0,10,0,8,17.67722028574139,8.402814917355716,61,random,6
143,0,10,0,9,6.072532347667201,17.31524666172926,40,random,6
144,0,10,0,10,14.002695885074251,16.092239520795797,56,random,6
145,1,9,0,6,2.092405802648896,17.968962645638275,43,random,6
146,0,10,0,8,11.146052909808287,17.527886602526017,50,random,6
147,2,8,0,25,12.678976275111637,11.840563705599713,49,random,6
148,0,10,0,6,2.553179106086155,6.034635649416879,47,random,6
149,2,8,0,11,8.981998561911752,4.466514931510565,46,random,6
150,0,10,0,7,3.4406176955470738,12.63294138432361,40,random,6
151,1,9,0,8,2.8419838802779136,2.052204516792841,66,random,6
152,0,10,0,8,4.10299046833387,7.582694786624758,52,random,6
153,0,10,0,7,13.111491798156708,14.560249402309275,41,random,6
154,0,10,0,8,9.863107157558225,15.741081117384184,39,random,6
155,0,10,0,9,11.995715054594834,9.655286556579371,47,random,6
156,0,10,0,6,5.485755143928376,17.499400180772497,51,random,6
157,0,10,0,12,10.73486208962891,4.4706126239561925,50,random,6
158,0,10,0,7,7.108145607363184,6.517006479588542,50,random,6
159,0,10,0,9,7.373739480564714,16.44079471419972,43,random,6
160,0,10,0,9,13.176349826518184,17.66246698704636,49,random,6
161,0,10,0,14,12.937147211959818,2.9781376294998942,65,random,6
162,0,10,0,9,2.8402016872096656,14.755342674230592,38,random,6
163,0,10,0,18,13.177583271841684,13.973458404804045,44,random,6
164,0,10,0,10,3.3644829693413296,13.306224564219988,47,random,6
165,0,10,0,10,9.111404384060789,14.73636803950042,33,random,6
166,0,10,0,12,9.560387969596245,10.152938598519377,46,random,6
167,0,10,0,10,5.60326032088102,15.515114358048331,54,random,6
168,0,10,0,14,2.3163715971996997,14.600028133505635,39,random,6
169,4,6,0,8,7.3488745067456644,16.12304109140231,41,random,6
170,0,10,0,7,9.680907923051544,16.03466382128713,59,random,6
171,0,10,0,9,11.386314085088685,17.363251188030613,39,random,6
172,0,10,0,7,16.505912772614153,9.779402787627472,60,random,6
173,1,9,0,13,13.39567462904524,15.894136629633,50,random,6
174,0,10,0,8,13.17458261724413,5.895909042914003,65,random,6
175,0,10,0,20,16.70655913329433,13.644700950669698,47,random,6
176,0,10,0,6,11.59294111902231,16.372911353450263,53,random,6
177,0,10,0,10,8.458632280136438,14.310179630534416,48,random,6
178,0,10,0,8,3.5306901232289984,14.522128180149812,49,random,6
179,3,7,0,12,12.296715942673927,8.736094085475342,48,random,6
180,0,10,0,9,7.4132037796161505,4.637045638089868,46,random,6
181,0,10,0,9,9.820126448127958,4.786323442799956,39,random,6
182,0,10,0,14,9.108252195296725,6.7606155436228565,55,random,6
183,0,10,0,11,7.521190053306025,16.74133424640125,43,random,6
