Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.4676,3.7233,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_1,2.2699,3.9291,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_2,3.0449,3.2852,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_3,4.9116,2.7390,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_4,3.0541,2.2293,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_5,3.8031,4.5893,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_6,4.3024,2.1346,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_7,2.0316,4.7637,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_8,4.7261,4.8615,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
0,drone_9,2.8591,4.8981,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_0,4.5536,3.8233,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_1,2.3699,4.0049,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_2,3.1350,3.3630,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_3,5.0116,2.8390,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_4,3.1319,2.2953,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_5,3.8408,4.6893,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_6,4.3668,2.1885,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_7,2.0685,4.8637,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_8,4.7844,4.9615,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
1,drone_9,2.9139,4.9981,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_0,4.6934,3.9664,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_1,2.5323,4.0801,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_2,3.3018,3.4651,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_3,5.1741,2.9556,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_4,3.2718,2.3987,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_5,3.8835,4.8280,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_6,4.5119,2.2890,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_7,2.1299,5.0289,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_8,4.9234,5.0788,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
2,drone_9,2.9915,5.1707,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_0,4.8317,4.1108,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_1,2.7032,4.1324,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_2,3.4734,3.5679,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_3,5.3485,3.0535,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_4,3.4251,2.5271,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_5,3.9505,4.9816,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_6,4.6640,2.4188,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_7,2.1942,5.2183,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_8,-100.0000,-100.0000,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
3,drone_9,3.0728,5.3534,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_0,4.9738,4.2516,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_1,2.8803,4.1624,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_2,3.6459,3.6691,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_3,5.5328,3.1311,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_4,3.5752,2.6592,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_5,4.0414,5.1533,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
4,drone_6,4.7991,2.5663,17.0000,17.0000,"6.072,5.682,0.952;5.837,12.508,1.119;5.234,6.135,0.766;10.989,8.296,0.615;13.312,8.242,1.417;10.199,11.678,0.944;6.296,11.349,1.291"
