Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.123,13.437,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_1,8.499,14.395,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_2,6.593,13.959,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_3,6.990,14.800,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_4,7.253,13.966,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_5,7.619,15.020,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_6,7.976,12.876,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_7,6.105,14.528,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_8,7.370,12.577,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
0,drone_9,6.589,12.773,4.760,2.578,"4.923963696879515,10.08252394971419,1.5364868114639645;7.995853103795493,7.996182170658315,2.2390303644331535;15.604909049261936,9.415458968042135,0.30324981617362756;10.717407589429222,16.97955548381081,0.33309777371776095;15.817052503565854,4.140402886832646,2.385305112322322;12.46534586343144,6.714750506919996,0.8665208957844405;2.1659069169356506,5.715651906574756,0.2534050398570598;3.7499159132852062,8.665587357128992,2.3336398607208566;3.8961151088810118,5.515071161729353,0.8649572964457938;12.968852322225176,7.674684030148726,0.25777939421862917;13.95816306113671,11.025754245395884,0.31165912624625053;9.065838316443147,19.253033029712615,0.38286161217516446;13.535077096145557,19.532164788967787,0.2657024054527394;17.114930871219816,14.110116534577234,2.3625394462484897"
