Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.052,1.935,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_1,7.209,2.148,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_2,6.779,3.084,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_3,7.501,4.126,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_4,5.865,3.114,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_5,6.441,4.391,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_6,5.631,2.172,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_7,4.983,3.975,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_8,6.454,2.050,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
0,drone_9,5.072,2.977,13.839,12.706,"16.02159715213151,4.695831747842753,1.2793343616868547;10.66345809315988,6.988601135298011,2.387150599480023;15.896836593163854,0.605142135489287,0.3977632060834425;8.407026270021003,10.347755116924255,0.8394981313596512;3.4484874601080326,2.3382981426216354,1.22448036507007;2.6550040684451117,2.204441003024138,1.607824693314697;18.16219681065098,11.137977167908303,1.2209741751553187;3.5188189320942462,5.764290520203248,0.4279329699171046;17.524278363991545,8.675603165288146,1.189808223310227;10.56113250081811,11.88552753739443,0.6458060910867959;6.441849926385533,6.161852235999385,0.3669240890993668;3.4598918162396037,2.9491905378711243,1.321646375587135;17.71224955037431,4.812829747988442,0.28229336475311234;15.50383462642358,5.706354777074264,1.7492982603115377;6.946822584956969,9.49802423659474,0.8939881599770243;9.887273957664139,8.109877819020145,0.46059544843298955;2.078037233095649,10.80035527149356,0.4839360302136092;12.230083464432688,1.041461593590347,0.31114388868386755;7.537131022785323,10.275630803643418,1.0914501997899475;6.569585137598082,14.616760639117413,1.5739627940162648"
