Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,13.005,8.833,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_1,9.805,3.226,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_2,5.131,5.673,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_3,6.033,6.328,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_4,2.459,13.670,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_5,2.873,3.434,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_6,10.570,9.752,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_7,9.563,6.186,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_8,9.983,8.294,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
0,drone_9,14.462,16.739,9.620,13.784,"13.11431446919972,7.3344967879834195,0.34471104931247765;2.4402498450761634,10.20012877389608,0.6011826267045614;0.9081102474744114,12.214663412838217,0.21390780185349673;15.178769761873731,8.155753310464446,0.9779627108380902;5.5736194640732615,7.969995516176536,0.25764287283316933;7.505769776753357,5.63555731693898,1.1646421823551274;2.991418779448857,11.612705261178528,0.43948059935557526;4.435043641078348,7.757682560468474,0.32930842347047307;12.458769108286011,4.362646604002401,0.22723935030655737;2.961568920855148,8.1617971070927,1.772689391171101;4.787738304718404,11.17441454993239,1.5130477802688624;10.168319020942983,19.381465143362846,0.30434122475162295;4.193884882662503,7.411024896171095,1.3291196978661628;10.607478284861111,4.498230528240895,1.32567078343931;7.354020707953108,16.57738761214581,1.2914531778453404;9.682974915427316,17.817457329260144,1.9199252963154496;18.150944334676804,5.985062266211801,1.6477200209672231;15.63629035021524,13.041642641423808,2.2668271712921277"
