Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,18.613,1.506,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_1,17.466,14.725,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_2,3.150,1.610,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_3,6.151,12.021,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_4,8.533,2.233,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_5,16.923,16.886,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_6,18.876,6.398,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_7,16.508,18.036,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_8,17.184,15.790,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
0,drone_9,2.727,5.794,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
1,drone_0,18.513,1.606,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
1,drone_1,17.366,14.646,2.154,16.591,"13.320318896565123,14.95272539559977,2.4019840697195427;13.914901653625257,4.496609454528687,1.271226340206795;8.026352381105852,11.571875011173093,0.6885369941164172;8.886752418028628,13.159255343091989,0.3569871311321007;19.036516960394405,19.553574179197227,0.31422348325340754;10.429454493076445,4.7537013703727435,0.45306347014801074;17.85796540263295,10.598735996196144,1.0306579552426909;18.03882582222691,2.1129665213954576,0.2029345037906838;10.796652975650444,9.14486268094473,0.4791081931343254;8.608015286135142,11.672158738122334,1.193388076543946;13.272079447511734,10.764255054022238,1.7278551689842614;5.850552745196472,3.2386142260898843,0.9135472774281866;2.7689408203252412,11.400132741414174,1.2286927475317904;6.470596506811384,7.116612220546484,2.1635812245371833;13.681558408077148,13.173010240439526,1.9945472101558808;13.79323163468255,8.902246083758437,0.25909465554751926;17.459820728421544,8.418947055350884,1.7904672220416387"
