Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,18.245,13.738,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_1,13.907,18.637,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_2,8.517,18.486,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_3,2.210,12.416,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_4,1.043,8.847,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_5,18.274,15.241,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_6,11.766,16.199,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_7,7.289,1.278,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_8,17.397,1.822,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
0,drone_9,18.929,16.500,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
1,drone_0,18.145,13.638,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
1,drone_1,13.807,18.537,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
1,drone_2,8.617,18.386,12.359,8.145,"1.8831490040614551,4.849082575821976,0.9537565588281494;6.105199871857887,15.388925299701881,0.7476413627340293;4.954363373243478,14.728641302248747,2.396240201907088;15.486127074013039,13.387692887518536,0.39591631604256083;2.5080453905782645,2.583967713803857,1.58603596193188;7.5369228674994115,17.22320656492821,0.22346420042243456;15.941827143102275,14.795024960298727,1.863490587064351;4.340470857441884,11.226757165679311,0.6961245936524117;6.611227937641453,10.28135522938738,2.1567384010597;8.100527405887682,8.962741064256887,1.1493272646470443;2.768285380887381,4.232746130903436,0.22158243611164796;8.375258257395403,13.023339150699197,0.33992594622184535;8.203413391432052,13.005095139636197,1.1747332101913206;16.847519063094857,6.553319442052292,2.393891953515239"
