Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.539,2.951,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_1,3.376,17.120,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_2,5.425,8.311,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_3,17.054,4.829,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_4,6.981,13.650,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_5,8.435,18.902,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_6,10.488,8.385,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_7,18.209,8.698,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_8,15.946,10.376,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
0,drone_9,14.292,11.143,9.493,10.113,"9.20832759950245,5.336128287943642,0.8866622079920737;7.75041748451717,16.094085758694266,2.3229239032696447;15.400818427407756,13.484744887841323,2.318785379962927;13.967806434626214,3.6006348402843456,1.5492949174828234;7.1985517688025205,12.360931391648531,0.8002829373862089;13.270188613253403,5.550078924425894,2.097633988813368;10.162712348409322,5.114278513202256,0.9156423008409322;14.781215972714545,4.694700765042035,0.22013300274339573;12.772308554406399,17.559999430847082,0.49387127831430644;15.123569498216856,17.22806425104922,1.946828084806668;4.63111754926167,12.522267501785183,1.2404127294150555;2.488562816410732,13.49444564691434,2.1339092229825436"
