Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.140,3.687,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_1,6.493,11.983,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_2,13.914,18.500,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_3,10.187,15.736,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_4,5.137,13.551,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_5,10.731,1.452,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_6,8.630,8.944,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_7,7.209,14.881,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_8,18.193,17.129,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
0,drone_9,18.298,12.695,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
1,drone_0,7.240,3.668,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
1,drone_1,6.593,12.083,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
1,drone_2,13.814,18.400,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
1,drone_3,10.264,15.836,10.458,17.414,"13.012564057243011,13.98060647574685,1.3322798159281986;13.024571257262158,8.388875776365404,0.6833129063046857;13.5910845266399,15.74195588932395,0.9728795284435026;10.582873314067598,11.251033047478485,0.3107981853593146;9.428726874056407,1.472346323114814,0.7584662159210771;5.339966269544881,10.698934947129446,1.2925258381340334;16.36434018837241,15.644114453580725,1.0377568933673191;11.378481302880315,9.500959138341711,0.845167777679955;19.370959974841437,18.762747240684952,0.3379899085666868;2.457625443355917,6.868120842485441,2.4028539891090865;5.5683856333841915,17.462829194071578,1.2325281663200656;4.414365860321263,7.194209344459951,2.4560399480823247;6.369635017776265,6.277204651518298,2.2832686517256455"
