Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,9.997,12.232,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_1,2.663,15.699,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_2,7.794,12.886,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_3,12.616,5.837,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_4,13.238,8.449,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_5,18.841,16.544,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_6,8.646,7.990,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_7,17.176,7.129,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_8,3.616,17.558,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
0,drone_9,6.755,9.082,15.337,9.387,"4.513360641021643,14.112227883884382,0.8095287714404545;18.76049870245986,17.859588336278755,0.2807605505928813;4.9967611032586445,16.062010705194123,1.1606599170714307;8.0301624451183,16.61213941440955,0.22322533395726066;15.70892531449346,4.975733924550081,2.254283341381597;13.899650370275037,3.0197367205991474,2.2403672987582803;8.303607837336367,10.752555660264457,1.8971878553651942;18.33412393126488,8.990039624422515,0.42070103025042305;5.99353845429486,16.000041599491933,1.2783014152410805;2.533294008442943,13.687377071410985,0.29926778486623035;6.314111460723269,6.344841121902379,0.7172972715106211;6.3801875892360345,0.8774923322961092,0.6118130701331573;3.423266092518753,10.22669331921835,2.015209408766747;12.592155980389679,10.407725265539943,0.8990574654302155;16.83335647672401,12.52055930288201,0.45293176542130564;18.252588758178184,18.830225180859706,0.42293304326181846;4.772984752079794,14.04662378345971,1.9848116260066064"
