Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.895,1.743,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_1,9.482,4.014,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_2,10.088,1.746,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_3,10.335,3.947,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_4,12.238,4.217,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_5,10.558,2.747,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_6,9.475,1.980,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_7,11.684,2.839,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_8,12.356,3.451,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
0,drone_9,11.010,2.151,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_0,11.795,1.843,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_1,9.382,4.114,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_2,9.988,1.846,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_3,10.235,4.047,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_4,12.138,4.317,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_5,10.458,2.847,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
1,drone_6,9.375,2.080,2.885,17.342,"7.455682093032658,17.375452477677346,0.3583501530871269;8.014375565433847,3.060026012744216,1.0818355442363528;6.029852259487496,12.798122919369211,0.7440510575383124;6.683576144148384,14.521260626547694,2.4990519686490646;9.41520047734976,12.49451915633805,2.410094114729233;12.472724916632574,5.039321211004316,0.2152334351410587;13.372081217771928,6.997495504081395,2.1940178476528382;17.10242283694449,18.1997207504084,0.7769372139780373;6.305428360358457,5.668542076846041,1.1617371827481373;8.992611865145884,13.50954993343419,1.9305252858121376;19.45668055699724,8.951296897444378,0.33866767232456174;2.1708342160619862,9.488574605260148,1.5027122494940996"
