Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.574,2.797,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_1,15.375,2.856,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_2,13.141,3.033,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_3,12.902,4.777,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_4,13.997,2.973,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_5,14.490,3.847,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_6,14.645,2.956,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_7,13.414,3.721,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_8,13.881,4.254,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
0,drone_9,14.499,4.471,12.682,17.859,"6.444584863976523,3.6345701471352103,1.905278295116689;2.627885808167157,14.929460899838892,2.085659102394027;10.80559146555494,4.74886353064757,1.7192922538152162;7.034342111041983,6.96764191847719,1.1394386684578008;6.68343710069498,2.274845896434401,2.2094710459733466;0.9878813433241387,15.579737244372026,0.6354183360572367;13.88297491249608,4.673532696253097,0.20572507801664092;2.4486438972916744,12.18463421081957,1.9260087282835956;15.822235233406383,4.215279340972131,1.099431815348446;16.94826815997288,18.387930633079463,0.8295720341135769;3.867366252319026,5.040558097475145,2.063291263717348"
