Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,2.4377,4.5419,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_1,2.2149,2.0456,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_2,2.4219,4.8168,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_3,4.0241,3.5829,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_4,2.7294,2.0030,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_5,4.6057,4.2015,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_6,3.0885,3.5521,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_7,2.2062,4.8238,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_8,2.6067,2.0672,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
0,drone_9,3.2359,4.9705,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_0,2.4510,4.5158,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_1,2.2038,2.0747,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_2,-100.0000,-100.0000,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_3,4.0876,3.5937,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_4,-100.0000,-100.0000,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_5,4.6740,4.2416,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_6,3.1389,3.5839,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_7,-100.0000,-100.0000,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_8,-100.0000,-100.0000,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
1,drone_9,3.2850,5.0154,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_0,2.4816,4.4625,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_1,2.1873,2.1340,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_3,4.2139,3.6123,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_5,4.8042,4.3179,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_6,3.2349,3.6386,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
2,drone_9,3.3827,5.1027,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_0,2.5313,4.4509,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_1,2.2411,2.2022,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_3,4.4092,3.6469,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_5,4.9762,4.4200,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_6,3.3835,3.7087,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
3,drone_9,3.5235,5.2293,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_0,2.6113,4.4915,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_1,2.3661,2.2795,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_3,4.6055,3.6855,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_5,5.1478,4.5227,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_6,3.5405,3.7868,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
4,drone_9,3.6717,5.3636,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
5,drone_0,2.7220,4.5857,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
5,drone_1,2.5481,2.3624,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
5,drone_3,4.8008,3.7282,17.0000,17.0000,"11.318,8.609,1.145;10.253,11.573,1.350;12.575,12.186,0.763;12.174,14.884,0.669;12.716,5.698,0.879;13.819,14.291,1.326;14.039,13.495,0.561"
