Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.0501,2.3333,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_1,3.1638,3.2471,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_2,3.1224,2.0213,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_3,2.4310,4.3556,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_4,4.1664,3.6516,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_5,4.6212,4.5448,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_6,3.4305,4.0154,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_7,3.6784,4.8222,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_8,4.9639,2.7151,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
0,drone_9,2.3144,3.1522,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_0,4.1289,2.3973,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_1,3.2638,3.3314,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_2,3.1881,2.0740,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_3,2.4961,4.4556,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_4,4.2598,3.7516,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_5,4.6876,4.6364,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_6,3.5226,4.1154,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_7,3.7682,4.9222,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_8,5.0628,2.7993,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
1,drone_9,2.3877,3.2522,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_0,4.2632,2.4796,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_1,3.4293,3.4438,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_2,3.3260,2.1425,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_3,2.5931,4.6209,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_4,4.4113,3.8821,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_5,4.7933,4.7643,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_6,3.6708,4.2406,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_7,3.9044,5.0687,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_8,5.2341,2.9025,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
2,drone_9,2.5250,3.3976,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
3,drone_0,4.4451,2.5628,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
3,drone_1,3.6025,3.5437,17.0000,17.0000,"5.795,14.418,0.737;12.141,13.597,0.771;7.938,6.607,0.735;8.566,10.823,0.604;5.097,10.540,1.450;11.370,6.027,0.937;8.490,8.621,1.034"
