Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.6931,2.0659,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_1,3.5118,4.2380,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_2,2.3284,4.9795,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_3,3.1507,3.2269,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_4,3.9413,3.5069,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_5,4.4414,4.5831,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_6,4.8465,3.1643,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_7,2.4163,2.7552,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_8,2.0288,2.0281,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
0,drone_9,4.9864,2.1595,17.0000,17.0000,"13.838,6.991,0.678;12.862,5.535,1.470;8.500,10.431,1.100;10.255,5.976,0.716;6.127,9.066,0.635;14.548,8.798,0.676;5.613,12.312,1.047"
