Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.2835,16.1751,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_1,13.7299,15.3972,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_2,14.0091,16.1958,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_3,13.1511,15.3261,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_4,12.0595,16.7983,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_5,14.2948,17.8029,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_6,13.6355,16.8051,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_7,12.8331,16.8050,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_8,13.9471,17.3844,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
0,drone_9,14.4179,15.4365,8.0550,8.4603,"10.394,0.188,0.314;18.578,4.520,2.013;2.083,17.500,1.359;13.711,12.840,0.224;0.235,10.743,0.415;1.824,4.622,0.333;14.684,0.695,0.323;18.168,6.873,2.162;6.338,5.622,0.833;8.535,0.950,0.468;4.799,1.720,0.888;16.253,7.906,1.666;9.301,1.672,1.000;2.226,6.329,1.678;18.406,16.010,0.437;10.478,1.570,0.980;18.300,14.429,1.122;1.935,16.732,0.663;13.503,2.723,2.055;18.390,7.856,2.300;1.837,2.056,0.458;4.731,12.959,1.185;10.570,4.897,1.051;19.113,19.201,0.316;4.384,10.331,0.469;15.536,3.141,0.335;7.072,4.976,1.001;4.747,0.834,0.378;10.514,10.367,0.659;17.698,17.107,1.189;3.991,16.638,0.657;3.653,4.134,0.250;7.198,15.260,0.225;1.554,15.962,0.226;11.777,0.960,0.322;7.346,2.931,1.091;13.988,13.275,0.257;1.731,9.947,0.285;1.669,12.792,0.289;13.366,8.560,0.884;14.321,6.861,0.485;17.588,4.450,1.155;13.544,9.108,0.835;5.064,1.837,0.982;3.775,14.842,0.224;2.879,14.161,0.782;3.683,3.420,0.415;12.725,4.564,0.447;4.225,1.093,1.164;18.038,18.710,0.294;1.968,10.164,0.659;18.568,12.218,1.054;16.900,12.794,0.944;13.263,10.866,0.451;15.834,9.806,0.977;15.773,11.970,0.258;14.046,6.376,1.172;4.699,12.693,2.047;14.483,9.335,0.486;14.243,12.576,1.325;15.182,1.910,2.441"
