Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.825,14.273,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_1,5.068,15.230,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_2,4.831,14.228,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_3,7.356,16.375,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_4,6.955,14.452,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_5,7.147,15.465,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_6,6.423,14.048,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_7,5.242,16.490,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_8,5.920,14.925,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
0,drone_9,7.594,14.948,5.404,3.997,"16.767944349725145,16.820532406015356,0.4261231689684085;15.195393788112987,11.125076098431052,0.8651317803002581;2.88910376316328,10.370689630819973,0.9328224530363226;16.944628064235797,17.22855544289723,0.6359005831614748;6.218211048845475,15.78874882020536,0.4600450378944993;7.971423347338837,13.114437910919367,1.1998614508167416;0.6095237062733555,10.547621245223077,0.4352128262607932;12.395621023548596,8.352029062406585,1.115458420987661;0.9960993830857495,3.916410949181599,0.6164054380502094;8.479575515388639,4.671707168401569,0.665570762687636;2.307181648361834,15.364011064237305,1.1783362220943334;14.26535404703988,7.663995563091644,1.1189933667672676;8.279790278959963,13.885704327667957,0.9965084843712959;8.148875421708803,3.8584001872074385,0.4208397137530979;10.466641946849103,10.497244551718829,0.6209748217527441;4.554159908496289,18.66229623759303,0.40202175746208746;1.4865676957487373,16.9487249250362,0.3118453402474682;15.929929430092079,2.441796024645415,0.22983639300158185;14.407499666604087,8.380034513567539,1.0434975023851263;17.43850437442904,6.745056940468782,0.21435686691444586;14.433713629448667,14.622882152868781,0.747007010788908;11.609772405158,15.726708507037559,0.9890367716470261;18.212969681563823,15.222586514662147,0.49662564154169286;8.497716915063885,8.863105434678898,0.31979465713820115;5.838003703721568,18.73526156772992,0.6458334912251866;14.29351719183656,6.456430746437599,0.9617010962377784;16.20847650910729,17.14219517825995,0.3371473473989904;12.555005650914557,12.088709061085662,0.41659245118290933;14.052089412698862,12.0717660660111,0.9193863369550266;11.738912449778782,1.2323338980635874,0.7738295548804304;8.811942242257478,8.0245705432874,2.07342115777828;11.594080533430297,7.531625452155895,0.47528093709784647;13.032276488115654,16.88257270064797,1.8236607857399392;12.952474028740607,5.421718889326705,1.789286326673225"
