Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.0620,3.6984,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_1,18.2714,11.8971,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_2,12.9606,5.2223,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_3,7.3163,16.5384,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_4,6.8719,12.8782,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_5,7.7276,17.3044,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_6,12.7018,2.6271,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_7,17.8236,13.7836,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_8,17.8940,12.6924,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
0,drone_9,17.7197,11.8823,4.4785,11.2127,"2.125,3.466,0.470;14.740,17.167,0.727;13.309,17.269,1.391;2.315,15.344,1.904;11.789,11.517,0.259;5.384,4.551,0.703;9.766,11.176,2.294;12.581,7.283,1.737;0.663,4.769,0.267;14.294,0.542,0.444;6.721,15.236,0.417;16.923,7.216,1.632;9.410,2.245,0.229;10.878,14.636,2.415;9.216,10.403,2.230;13.517,9.269,0.258;16.781,16.543,2.217;9.842,7.552,1.204;14.090,10.447,1.796;19.349,16.865,0.643;8.726,1.403,0.667;2.871,16.056,1.143;18.390,3.365,1.136;8.251,3.366,0.456;9.664,13.991,2.217;17.451,14.738,0.630;14.396,11.851,0.405;14.630,7.209,0.337;0.215,11.128,0.208;2.822,3.813,0.269;0.625,1.153,0.203;1.319,7.302,2.189;10.789,17.168,1.295;11.434,10.703,1.515;17.748,9.527,0.282;4.350,4.799,1.370;11.743,14.910,2.209"
