Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.108,3.160,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_1,6.560,3.926,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_2,7.356,2.514,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_3,6.463,5.028,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_4,4.955,2.901,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_5,5.328,4.647,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_6,7.202,3.928,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_7,7.824,5.189,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_8,5.849,4.967,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
0,drone_9,5.971,2.566,16.256,7.503,"16.011732450100098,3.5506399305128236,1.6597583143976657;15.968194320045859,18.69907050262644,1.0939546149374435;19.68618153368776,8.848676125727904,0.29049823247553436;4.553510907730677,10.314568148367854,0.41153672676785413;7.185877146640707,11.422417376289877,0.2120662253282109;9.44607279960297,16.305979938419643,0.3902561485943451;7.029733339401234,13.515848982522154,0.4495201044161846;10.746610194328884,13.353366362903227,0.43583973207786997;3.666236570232316,1.6956268397723013,0.7856640891264239;0.8299128818483998,3.99394958665748,0.3375782541710409;18.905982821336313,9.192276717303017,0.2464538536467529;16.287164493786634,13.948637597852938,2.1763882016318856;2.712107066644483,18.308038620978856,1.08179556359552;12.262578250098592,5.899509085413544,2.1599507697657394;12.08230918315425,15.113533724936298,1.364927034230982;7.178115443384414,16.357888422900018,0.8018572671858921;13.916167924277897,7.520427871408105,0.2510264560195188;3.7445733453341727,15.012032532261935,0.2172157581746249;5.250130614837575,14.159110246886481,1.803045598342798;5.668129819905001,13.393500283257078,0.643185260857368;3.231085615282489,4.818967290034021,0.31548139694082145;15.451720371163658,11.459156125808168,0.7922539524050287;3.3091970568672604,10.395874857483433,1.9901042226144123;7.094758190084119,1.1056262141310067,0.30495581426210794;13.968866343341883,16.908621986854786,0.41624730925888215;5.03203049413373,7.351328340420506,1.6392368811473341;1.9649327853597862,4.901806507927463,0.227454179776155;5.890875313394394,10.672846184366993,0.9735785230482743;2.492633824918447,9.701784578632157,2.161253112972292"
