Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.9544,6.9607,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_1,17.0536,7.9839,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_2,12.9670,18.8009,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_3,12.3881,8.6588,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_4,17.8690,6.5984,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_5,6.7672,17.5727,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_6,14.5782,8.7409,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_7,7.3415,5.7571,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_8,18.3485,16.6399,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
0,drone_9,9.5663,16.8522,15.8255,11.8692,"1.454,18.754,2.116;4.284,11.771,0.421;2.978,1.606,1.846;5.313,19.520,0.418;1.164,16.188,1.178;14.640,4.671,0.310;4.594,16.416,0.241;6.435,9.596,1.033;13.720,1.403,0.493;13.254,7.443,1.149;16.329,18.929,0.807;14.510,18.061,0.995;17.416,9.423,0.300;2.487,15.142,2.469;12.977,13.237,0.429;17.676,1.475,1.008;8.793,15.610,0.393;15.323,2.110,0.963;12.515,4.379,0.280;12.114,11.818,0.800;11.737,3.964,1.505;7.906,11.977,1.666;5.778,13.684,2.016;5.405,16.149,0.352;6.038,11.033,0.357;11.828,11.652,0.889;9.004,3.705,2.233;9.231,5.372,0.659;11.028,2.524,2.199;1.661,6.901,0.477;16.098,5.209,1.964;0.156,8.118,0.297;7.993,15.767,0.413;4.972,1.578,0.484;1.283,10.710,1.683;18.359,4.673,1.044;2.314,5.925,1.008;2.800,9.565,1.725"
