Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.390,5.892,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_1,13.544,7.127,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_2,13.128,5.675,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_3,12.606,5.061,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_4,11.750,5.175,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_5,12.911,7.394,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_6,12.082,7.371,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_7,13.876,5.755,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_8,11.029,5.198,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
0,drone_9,11.922,6.757,2.151,2.138,"12.898975579930703,10.1033990456642,2.0087803819254435;15.435239749160772,15.952099410502568,0.41465674597609203;4.468413532342713,13.374091739709467,1.3249941916432755;14.896832627833732,14.84592720864041,0.9690357991525165;5.469449120244159,13.503579443087242,1.2241484144507386;17.13159760367593,16.11986811072085,1.7858286427347903;6.273164608578122,2.522733621209363,0.3523989092734201;9.146346633478144,1.9542977657597862,1.2180639894200296;2.429105723806243,12.452192799778814,2.197450394052822;3.342498563820862,6.078839757702395,0.4392441730413331;14.674209857175548,5.430767876375085,0.42930930664212785;15.467814379901677,18.229602141963948,1.7483692364373695;9.98753014826119,6.749152962961386,0.8145308640632329;9.02223585970796,17.089792664167607,1.7441586636628215;5.284038777823588,3.1793785698730135,1.2470003394859719;5.008173315715232,10.684952881141804,2.3295606932195945"
