Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.675,2.619,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_1,18.464,2.121,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_2,17.489,6.281,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_3,13.837,5.704,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_4,7.502,15.845,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_5,12.271,2.981,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_6,13.346,9.059,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_7,17.363,8.373,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
0,drone_8,14.360,1.714,4.918,7.409,"10.379561290777561,14.56401963564935,0.8887612511430316;18.62434092632642,6.778056955818865,0.4734573443645362;15.121888180901147,5.229911610312057,0.4302208475317774;17.910954972481886,2.731698345455106,0.42311329163137845;3.9789457772971386,12.554746937258534,0.41120211894773734;4.3380586263115095,12.462244692231003,0.6511618237238306;7.121979887499272,13.022815682760866,0.23898001691186035;1.140357119660421,4.495964902517817,0.8143781249307641;9.988465620802103,5.449230251722364,1.2881783661793014;10.951316135067078,8.142956655485156,0.7250920399799514;17.208821334283854,1.9704188401282627,0.9256977116268199;10.576297225624225,12.626549265067487,0.34480747263463285;8.771137104270172,12.30679667239613,0.9547629223586453;4.169021356048331,12.627803870896502,0.49876198686159734;19.230722762382246,16.85126681238741,0.41788855359664023;11.031529390370043,7.883036412899627,1.3812868674611096;12.97315341012695,13.042593690484397,1.190017518947995;2.430746274414916,1.4124755504012798,0.3108044342018569;19.01941752138405,13.149533661142348,0.6929807382688709;10.730037049981764,11.583796063433267,0.42911479685615234;5.79743116297111,4.08488515754107,0.40395878377598093;13.013801737006215,16.68486446913823,0.2584504144273976;11.249916076199218,13.828666828723096,1.0031104029848479;9.980380751816252,5.252395769792038,0.7560535731232144;10.250297547421068,14.000447404614489,1.0743284432000242;6.810721965570666,2.4898096946246957,1.2584032527287006;2.3746875246469656,0.7080960504946174,0.4164098493666818;14.058923702343774,3.807537491414326,1.5267148304789722;13.153929688050697,12.437530971623055,0.37426499603932034;3.1590642600520256,16.353004431590993,1.0855795984972003;4.453144096258865,4.483506075384219,0.4200412041357059;15.25280564965682,6.836497636463663,0.7057691674572207;11.868554888494888,1.5160760131788302,1.1057260859360971;5.347039070884778,14.028994879119173,0.42416667570793476;17.952869965568365,11.597053148218816,0.2561313742548114;3.1043033271818277,14.97822804419992,0.44244469237818435;6.250758275888798,5.499510094943272,0.2319075706863839;11.542793275807156,16.10787068083501,0.2967107429623073;19.173472518595375,4.419632892341885,0.2531506861155759;12.81323897767037,18.004526485529684,0.6884975545321916;17.013620132315552,12.064700402672463,1.2139324375796043;1.1951603270045927,18.554189165402352,0.33934830292595564;9.659265703080722,10.996800966330492,2.268414189297129;15.199647976238449,6.982910338981568,1.076768925257416;15.179548660389596,4.259326362521798,1.016168490631023;4.895345408846699,13.377662592180403,1.2500428682318718;18.236924745748254,12.62131385541968,1.3443980900608825;1.6271038871121788,16.28062309727882,1.1279948074534398;17.38495359862548,13.765378975125767,1.9861765560558964;15.196075231340943,8.812855637988706,1.021357105713703;12.305271965368378,18.936550050540454,0.3329147892553243;17.807978744980165,10.65680497645968,0.4326424326867557;3.0920650992671455,13.66804753256043,0.9413433882849811;10.237552277150908,17.305964360887923,0.6759547227266798;6.041052347796052,5.054799105692981,0.29090407324402284;17.736671801219465,12.850847475505613,0.9891280653071559;7.597262415238119,12.396759278802225,0.2820793705338904;6.836411591881472,17.13443539221065,0.7092317301526482;1.6620096152864883,13.770315167070853,0.24202560643315307;15.33366404111862,16.075722216131656,2.410395125631128"
