Episode,Successes,Collisions,Timeouts,Steps,Goal_X,Goal_Y,Num_Obstacles,Mode,Fold
72,0,10,0,10,8.968050174265146,17.786088387864325,57,random,1
73,0,10,0,11,13.807755380457602,15.102852974477468,48,random,1
74,0,10,0,12,6.989049380128366,6.712622976772142,53,random,1
75,2,8,0,11,12.177740902225306,9.760625551855183,68,random,1
76,0,10,0,11,13.237014914657314,14.476258809510508,47,random,1
77,0,10,0,14,17.2361345430269,17.0470518231407,45,random,1
78,0,10,0,11,11.041306171938542,10.450425151159827,54,random,1
79,0,10,0,14,5.925052206751129,13.575685322859028,51,random,1
80,2,8,0,14,7.603970299514728,11.890674070076258,48,random,1
81,0,10,0,13,9.08656240840656,10.661003567905315,36,random,1
82,0,10,0,12,7.71151507512266,3.4492356215669115,50,random,1
83,0,10,0,17,9.918038052513886,11.382573999697785,48,random,1
84,0,10,0,11,4.956225843176018,16.185987576300274,42,random,1
85,0,10,0,14,3.930641060551366,12.493237425259904,59,random,1
86,0,10,0,12,7.81857582482237,11.93778606269131,62,random,1
87,0,10,0,13,13.94694388594992,16.742962625947058,54,random,1
88,1,9,0,10,4.63242821008226,12.626396125725378,44,random,1
89,0,10,0,10,7.778880846346095,12.03770152962469,67,random,1
90,0,10,0,14,11.452350428116624,8.26798198266894,46,random,1
91,0,10,0,12,4.514988117094552,2.2466279354245238,51,random,1
92,0,10,0,10,7.249672651705705,9.87862445458824,56,random,1
93,0,10,0,15,3.9370840322544787,13.222059360995377,65,random,1
94,0,10,0,11,9.382507524516033,16.206266058123745,54,random,1
95,0,10,0,11,15.115717286815448,17.6458456932949,45,random,1
96,0,10,0,10,9.064846170295526,8.011611096549046,63,random,1
97,0,10,0,10,8.820449138756237,11.903700656481918,56,random,1
98,0,10,0,8,17.027468467292152,16.135118390020377,41,random,1
99,0,10,0,13,9.72234214274029,6.295169298734432,49,random,1
100,0,10,0,13,9.470319842614236,10.762015244837025,44,random,1
1,0,10,0,17,12.457433367433753,3.8401110899904918,42,clustered,1
2,0,10,0,18,6.899714872780887,6.241017049720092,39,clustered,1
3,0,10,0,29,4.063812618589919,9.37849892467695,51,clustered,1
4,0,10,0,12,11.564892769439533,8.974940621759021,40,clustered,1
5,0,10,0,18,2.62322621577853,15.703933761411841,50,clustered,1
6,0,10,0,20,12.547430894522257,3.1328210957231466,43,clustered,1
7,0,10,0,20,13.890037795166425,5.622789358807001,39,clustered,1
8,0,10,0,13,10.771998404073585,14.75554074483922,57,clustered,1
9,0,10,0,25,11.824040521450202,16.87583216776465,51,clustered,1
10,0,10,0,22,11.838084473030166,4.633194003894518,41,clustered,1
11,0,10,0,26,8.308103777875251,4.8094795512124335,60,clustered,1
12,0,10,0,10,12.490893861289594,8.171849383417424,50,clustered,1
13,0,10,0,16,2.427669651539869,14.684741150906063,53,clustered,1
14,0,10,0,18,10.912617476109373,2.882733814864846,43,clustered,1
15,0,10,0,20,5.708790798057667,13.235396393841647,49,clustered,1
16,0,10,0,17,12.040183492333671,4.2300242540572714,56,clustered,1
17,0,10,0,18,15.418176367586476,13.315035180970527,61,clustered,1
18,0,10,0,22,3.8005678126198905,16.72727775811963,64,clustered,1
19,0,10,0,21,3.2954799004353905,17.11844289150371,43,clustered,1
20,0,10,0,14,7.182709004611256,3.882759913539223,37,clustered,1
21,0,10,0,14,14.143248745542369,4.667701081915151,37,clustered,1
22,0,10,0,30,13.20445739483696,15.950969439073962,39,clustered,1
23,0,10,0,26,4.188855745496948,17.691236460513558,46,clustered,1
24,0,10,0,15,16.625116689335258,12.08113943989051,35,clustered,1
25,0,10,0,13,12.363059690591651,17.95061727796117,40,clustered,1
26,0,10,0,19,11.635977406099705,11.847448815505222,50,clustered,1
27,0,10,0,24,7.626350917355039,15.451730288721938,56,clustered,1
28,0,10,0,19,3.752052054999071,11.63976847312989,64,clustered,1
29,0,10,0,22,13.53155246739179,3.9132603493899847,38,clustered,1
30,0,10,0,21,2.6566376806420546,8.556313280520493,43,clustered,1
31,0,10,0,14,9.281019540101275,8.317557310470725,55,clustered,1
32,0,10,0,19,2.016287537601155,6.10125776787179,59,clustered,1
33,0,10,0,23,8.836506694067022,10.949758711869803,52,clustered,1
34,0,10,0,13,9.7909251417056,11.39767374803655,47,clustered,1
35,0,10,0,26,14.89407341904565,9.279737543761843,28,clustered,1
36,0,10,0,20,2.202560550102495,13.905023825628254,37,clustered,1
37,0,10,0,12,14.156299499195475,9.465808211626028,46,clustered,1
38,0,10,0,22,11.542640284225039,13.933921716157013,43,clustered,1
39,0,10,0,14,14.87093588805202,17.65417632853883,43,clustered,1
40,0,10,0,17,9.27297575824253,14.550568534840842,42,clustered,1
41,0,10,0,27,15.28435442042852,9.618269347453355,50,clustered,1
42,0,10,0,12,2.346755898181252,11.02251120223359,60,clustered,1
43,0,10,0,26,7.125013978785979,4.318956029032993,49,clustered,1
44,0,10,0,14,10.820566035596134,17.32092101425878,45,clustered,1
45,0,10,0,33,3.852045372948247,8.101211534717766,65,clustered,1
46,0,10,0,12,14.072900940531287,10.561479142345204,41,clustered,1
47,0,10,0,18,2.0282348666478516,4.29778080140183,47,clustered,1
48,0,10,0,22,14.836661777486427,16.70409737895011,50,clustered,1
49,0,10,0,13,11.044451914718529,10.7326732693197,50,clustered,1
50,0,10,0,28,14.004076851613831,15.520759280510838,45,clustered,1
51,0,10,0,17,16.666353567638176,4.13737271695754,41,clustered,1
52,0,10,0,32,10.109741122176116,3.259210752653578,56,clustered,1
53,0,10,0,21,12.648244141731341,8.094657829985039,54,clustered,1
54,0,10,0,16,12.308701764612328,3.825550278557248,43,clustered,1
55,0,10,0,32,15.610437837586169,5.96159251945754,62,clustered,1
56,0,10,0,10,7.732166617054981,3.643667554269939,50,clustered,1
57,0,10,0,18,8.113781576293666,5.697143753607088,62,clustered,1
58,0,10,0,20,7.556802012990765,14.200454777017656,48,clustered,1
59,0,10,0,14,4.679947384485329,8.389478423910454,53,clustered,1
60,0,10,0,31,7.629978900563193,16.366467114023827,60,clustered,1
61,0,10,0,22,11.029643463074319,2.351461813805294,66,clustered,1
62,0,10,0,14,8.65534813731614,2.083998090166416,39,clustered,1
63,0,10,0,17,11.51019861983805,7.928683709602527,43,clustered,1
64,0,10,0,19,7.094471538282091,5.706173606302983,46,clustered,1
65,0,10,0,15,7.071416888541437,16.460031481408585,41,clustered,1
66,0,10,0,32,2.4494851614634907,10.034085458619897,40,clustered,1
67,0,10,0,24,7.71228360998472,11.066486847202151,51,clustered,1
68,0,10,0,27,3.479303428486327,17.686007196931634,40,clustered,1
69,0,10,0,14,16.562059425593674,16.811382657729748,44,clustered,1
70,0,10,0,19,6.627846679883081,11.78813813250673,49,clustered,1
71,0,10,0,24,5.334100353776817,3.4518720158519134,59,clustered,1
72,0,10,0,24,8.968050174265146,17.786088387864325,57,clustered,1
73,0,10,0,20,13.807755380457602,15.102852974477468,48,clustered,1
74,0,10,0,12,6.989049380128366,6.712622976772142,53,clustered,1
75,0,10,0,19,12.177740902225306,9.760625551855183,68,clustered,1
76,0,10,0,27,13.237014914657314,14.476258809510508,47,clustered,1
77,0,10,0,18,17.2361345430269,17.0470518231407,45,clustered,1
78,0,10,0,24,11.041306171938542,10.450425151159827,54,clustered,1
79,0,10,0,18,5.925052206751129,13.575685322859028,51,clustered,1
80,0,10,0,15,7.603970299514728,11.890674070076258,48,clustered,1
81,0,10,0,18,9.08656240840656,10.661003567905315,36,clustered,1
82,0,10,0,20,7.71151507512266,3.4492356215669115,50,clustered,1
83,0,10,0,25,9.918038052513886,11.382573999697785,48,clustered,1
84,0,10,0,17,4.956225843176018,16.185987576300274,42,clustered,1
85,0,10,0,16,3.930641060551366,12.493237425259904,59,clustered,1
86,0,10,0,23,7.81857582482237,11.93778606269131,62,clustered,1
87,0,10,0,23,13.94694388594992,16.742962625947058,54,clustered,1
88,0,10,0,23,4.63242821008226,12.626396125725378,44,clustered,1
89,0,10,0,20,7.778880846346095,12.03770152962469,67,clustered,1
90,0,10,0,20,11.452350428116624,8.26798198266894,46,clustered,1
91,0,10,0,44,4.514988117094552,2.2466279354245238,51,clustered,1
92,0,10,0,15,7.249672651705705,9.87862445458824,56,clustered,1
93,0,10,0,19,3.9370840322544787,13.222059360995377,65,clustered,1
94,0,10,0,26,9.382507524516033,16.206266058123745,54,clustered,1
95,0,10,0,20,15.115717286815448,17.6458456932949,45,clustered,1
96,0,10,0,22,9.064846170295526,8.011611096549046,63,clustered,1
97,0,10,0,13,8.820449138756237,11.903700656481918,56,clustered,1
98,0,10,0,25,17.027468467292152,16.135118390020377,41,clustered,1
99,0,10,0,27,9.72234214274029,6.295169298734432,49,clustered,1
100,0,10,0,15,9.470319842614236,10.762015244837025,44,clustered,1
1,0,10,0,14,11.128276566055456,11.03246008327744,38,random,2
2,0,10,0,14,4.674010286545624,3.2959685902159777,41,random,2
3,0,10,0,24,12.472219812241416,6.756534128139188,58,random,2
4,0,10,0,12,9.876645670364294,9.129503330346987,59,random,2
5,0,10,0,10,11.40397262575817,14.871023734392743,48,random,2
6,0,10,0,20,4.889054806797986,16.906355724371014,42,random,2
7,0,10,0,14,5.864884132216449,17.548068205962974,46,random,2
8,0,10,0,12,12.297151060623579,6.321456508650346,47,random,2
9,0,10,0,72,6.291086777460254,3.1599911338647644,55,random,2
10,0,10,0,12,2.963613431099761,15.925590151365254,52,random,2
11,0,10,0,11,2.6792316505664164,8.48058645624675,62,random,2
12,0,10,0,13,16.836820731418022,10.625000219111982,45,random,2
13,0,10,0,11,3.1409299270309496,8.04655706989172,53,random,2
14,0,10,0,12,12.807171837227585,17.301570485836873,63,random,2
15,0,10,0,8,4.969299147145859,6.826541734186323,64,random,2
16,0,10,0,13,13.801523641534537,10.281144770796153,45,random,2
17,0,10,0,12,16.347285703909524,13.683827429700743,57,random,2
18,0,10,0,15,2.3353636064978787,14.273122634919805,51,random,2
19,0,10,0,12,16.117588988063133,3.6692438057676426,45,random,2
20,0,10,0,12,16.455715430708388,8.28928810640388,43,random,2
21,0,10,0,10,17.78042926178558,15.974271133130474,54,random,2
22,0,10,0,59,11.695652460918476,13.73390977909597,64,random,2
23,0,10,0,13,2.1497378209242353,9.984924973631808,38,random,2
24,0,10,0,14,7.151812863871484,16.246759228631692,49,random,2
25,0,10,0,56,11.408232302326367,13.18573996290532,64,random,2
26,0,10,0,16,4.167810618847389,16.205627243686045,32,random,2
27,0,10,0,12,5.509530158830767,8.608187790058675,43,random,2
28,0,10,0,11,14.825076134682934,16.463206578009014,45,random,2
29,0,10,0,11,3.3529950001053397,4.801407181683105,61,random,2
30,0,10,0,14,4.204178774613878,6.224094918298132,50,random,2
31,0,10,0,13,7.771684693745607,12.783847658682632,57,random,2
32,0,10,0,12,8.062731354363516,12.854899929353618,51,random,2
33,4,6,0,13,17.28926191933966,16.158772201532482,43,random,2
34,0,10,0,17,8.122624966056941,17.48585019221265,53,random,2
35,0,10,0,12,3.2674819882558186,16.183230314036685,50,random,2
36,0,10,0,13,4.467038970002042,15.193686592922194,36,random,2
37,0,10,0,10,15.527009550972341,5.439003558464185,43,random,2
38,0,10,0,15,11.441714821092695,10.332915118453453,57,random,2
39,3,7,0,10,16.87077751412238,5.56094216244945,60,random,2
40,0,10,0,21,14.631272314270399,17.026606645139225,60,random,2
41,0,10,0,11,17.76886018960613,4.652362613332237,48,random,2
42,0,10,0,14,17.0295478107724,7.444501251690497,48,random,2
43,0,10,0,11,14.474226329126617,11.937724190172576,62,random,2
44,0,10,0,13,2.089476770471169,6.143638513069767,47,random,2
45,0,10,0,15,8.372671110995942,6.045266324804821,52,random,2
46,0,10,0,14,15.506740064674323,16.168996373123363,48,random,2
47,0,10,0,8,16.319874250650848,11.537255813912294,49,random,2
48,2,8,0,11,13.811476553650547,16.453274329902314,52,random,2
49,0,10,0,16,11.433799103784361,4.188904596376659,35,random,2
50,0,10,0,16,3.710686018831595,9.968495680650882,56,random,2
51,0,10,0,8,7.077024057345051,14.275174040150599,52,random,2
52,0,10,0,12,13.626503015887005,6.302037165472036,55,random,2
53,0,10,0,33,10.206014356673384,10.037872356344785,44,random,2
54,0,10,0,11,7.845666328193895,14.830890383980915,57,random,2
55,0,10,0,17,10.12134865666914,14.707995679246268,38,random,2
56,0,10,0,11,16.727532809421845,17.292957778933594,51,random,2
57,0,10,0,12,13.368192440195365,6.2843813694748984,54,random,2
58,0,10,0,10,5.457278410072988,14.538162591376448,37,random,2
59,3,7,0,12,17.496071164183043,13.66842898397923,62,random,2
60,0,10,0,12,14.581161943239966,9.942173230640167,42,random,2
61,0,10,0,19,4.883453466300407,15.481941460672592,40,random,2
62,2,8,0,10,14.105309763401522,13.394426420368752,66,random,2
63,0,10,0,18,5.846151736428746,13.715896250176264,58,random,2
64,0,10,0,14,2.8141126159830847,12.353471187667,48,random,2
65,0,10,0,12,16.475898526956122,15.333551538145343,61,random,2
66,0,10,0,12,14.199328219977644,7.44521610529705,41,random,2
67,0,10,0,12,4.498768569274596,8.337712987151448,42,random,2
68,0,10,0,11,5.060288110325567,2.026146981625585,40,random,2
69,3,7,0,9,14.582547702901852,14.98810663341394,54,random,2
70,0,10,0,14,14.06894680862433,7.5447451296956665,62,random,2
71,0,10,0,14,7.723771006316904,14.757039450922496,63,random,2
72,0,10,0,14,13.588601686642567,2.530110491050797,57,random,2
73,0,10,0,12,11.387913714778966,4.868686439046575,49,random,2
74,0,10,0,15,10.240475575487327,10.44663414452378,48,random,2
75,0,10,0,10,14.792669843310833,9.345366014373283,52,random,2
76,0,10,0,16,12.522412233457615,5.772539315099703,55,random,2
77,0,10,0,9,3.7115183085409065,15.528989291451172,54,random,2
78,0,10,0,14,10.188770439512579,2.9832768999936476,37,random,2
79,0,10,0,15,10.151320000377506,13.435467871167551,39,random,2
80,0,10,0,10,7.516621486697577,17.482221015846243,47,random,2
81,0,10,0,12,6.513820474157214,7.674854065373324,78,random,2
82,0,10,0,13,14.19978818365823,11.233626727961422,58,random,2
83,0,10,0,15,11.550402955528956,14.107683981976283,42,random,2
84,0,10,0,10,11.469736007357055,6.032863069147428,41,random,2
85,0,10,0,12,2.4260731441127454,6.674661901911559,46,random,2
86,0,10,0,14,2.517812663487465,11.079584443612749,31,random,2
87,0,10,0,9,15.135137890678301,14.031693159142499,46,random,2
88,1,9,0,17,2.1490962961468867,7.637666492849201,38,random,2
89,0,10,0,9,13.611068287216211,15.285621469176425,44,random,2
90,0,10,0,12,6.422968742329418,2.2413374868313607,38,random,2
91,0,10,0,14,16.75132913989062,3.228631510531578,46,random,2
92,0,10,0,11,14.1955901406498,6.326791790744071,34,random,2
93,0,10,0,14,10.145378003113278,12.086485063222883,43,random,2
94,0,10,0,49,10.509477427587756,13.213537245879378,48,random,2
95,0,10,0,17,5.269384319658707,4.617028303880179,33,random,2
96,0,10,0,13,10.794324492764263,2.682048179104944,54,random,2
97,0,10,0,16,10.449451305216343,13.087211486550471,39,random,2
98,2,8,0,13,7.490442006623823,13.112758397011637,45,random,2
99,0,10,0,9,9.230447331825301,7.0536885638536155,65,random,2
100,0,10,0,10,5.019519027278278,13.937732184717493,51,random,2
1,0,10,0,17,11.128276566055456,11.03246008327744,38,clustered,2
2,0,10,0,15,4.674010286545624,3.2959685902159777,41,clustered,2
3,0,10,0,15,12.472219812241416,6.756534128139188,58,clustered,2
4,0,10,0,22,9.876645670364294,9.129503330346987,59,clustered,2
5,0,10,0,19,11.40397262575817,14.871023734392743,48,clustered,2
6,0,10,0,19,4.889054806797986,16.906355724371014,42,clustered,2
7,0,10,0,26,5.864884132216449,17.548068205962974,46,clustered,2
8,0,10,0,18,12.297151060623579,6.321456508650346,47,clustered,2
9,0,10,0,21,6.291086777460254,3.1599911338647644,55,clustered,2
10,0,10,0,23,2.963613431099761,15.925590151365254,52,clustered,2
11,0,10,0,20,2.6792316505664164,8.48058645624675,62,clustered,2
12,0,10,0,38,16.836820731418022,10.625000219111982,45,clustered,2
13,0,10,0,14,3.1409299270309496,8.04655706989172,53,clustered,2
14,0,10,0,33,12.807171837227585,17.301570485836873,63,clustered,2
15,0,10,0,14,4.969299147145859,6.826541734186323,64,clustered,2
16,0,10,0,18,13.801523641534537,10.281144770796153,45,clustered,2
17,0,10,0,37,16.347285703909524,13.683827429700743,57,clustered,2
18,0,10,0,22,2.3353636064978787,14.273122634919805,51,clustered,2
19,0,10,0,20,16.117588988063133,3.6692438057676426,45,clustered,2
20,0,10,0,18,16.455715430708388,8.28928810640388,43,clustered,2
21,0,10,0,16,17.78042926178558,15.974271133130474,54,clustered,2
22,0,10,0,19,11.695652460918476,13.73390977909597,64,clustered,2
23,0,10,0,15,2.1497378209242353,9.984924973631808,38,clustered,2
24,0,10,0,20,7.151812863871484,16.246759228631692,49,clustered,2
25,0,10,0,18,11.408232302326367,13.18573996290532,64,clustered,2
26,0,10,0,15,4.167810618847389,16.205627243686045,32,clustered,2
27,0,10,0,13,5.509530158830767,8.608187790058675,43,clustered,2
28,0,10,0,20,14.825076134682934,16.463206578009014,45,clustered,2
29,0,10,0,23,3.3529950001053397,4.801407181683105,61,clustered,2
30,0,10,0,21,4.204178774613878,6.224094918298132,50,clustered,2
31,0,10,0,15,7.771684693745607,12.783847658682632,57,clustered,2
32,0,10,0,19,8.062731354363516,12.854899929353618,51,clustered,2
33,0,10,0,37,17.28926191933966,16.158772201532482,43,clustered,2
34,0,10,0,20,8.122624966056941,17.48585019221265,53,clustered,2
35,0,10,0,10,3.2674819882558186,16.183230314036685,50,clustered,2
36,0,10,0,28,4.467038970002042,15.193686592922194,36,clustered,2
37,0,10,0,14,15.527009550972341,5.439003558464185,43,clustered,2
38,0,10,0,20,11.441714821092695,10.332915118453453,57,clustered,2
39,0,10,0,54,16.87077751412238,5.56094216244945,60,clustered,2
40,0,10,0,19,14.631272314270399,17.026606645139225,60,clustered,2
41,0,10,0,16,17.76886018960613,4.652362613332237,48,clustered,2
42,0,10,0,21,17.0295478107724,7.444501251690497,48,clustered,2
43,0,10,0,14,14.474226329126617,11.937724190172576,62,clustered,2
44,0,10,0,20,2.089476770471169,6.143638513069767,47,clustered,2
45,0,10,0,13,8.372671110995942,6.045266324804821,52,clustered,2
46,0,10,0,21,15.506740064674323,16.168996373123363,48,clustered,2
47,0,10,0,23,16.319874250650848,11.537255813912294,49,clustered,2
48,0,10,0,12,13.811476553650547,16.453274329902314,52,clustered,2
49,0,10,0,9,11.433799103784361,4.188904596376659,35,clustered,2
50,0,10,0,17,3.710686018831595,9.968495680650882,56,clustered,2
51,0,10,0,12,7.077024057345051,14.275174040150599,52,clustered,2
52,0,10,0,11,13.626503015887005,6.302037165472036,55,clustered,2
53,0,10,0,17,10.206014356673384,10.037872356344785,44,clustered,2
54,0,10,0,18,7.845666328193895,14.830890383980915,57,clustered,2
55,0,10,0,12,10.12134865666914,14.707995679246268,38,clustered,2
56,0,10,0,27,16.727532809421845,17.292957778933594,51,clustered,2
57,0,10,0,22,13.368192440195365,6.2843813694748984,54,clustered,2
58,0,10,0,19,5.457278410072988,14.538162591376448,37,clustered,2
59,0,10,0,13,17.496071164183043,13.66842898397923,62,clustered,2
60,0,10,0,9,14.581161943239966,9.942173230640167,42,clustered,2
61,0,10,0,18,4.883453466300407,15.481941460672592,40,clustered,2
62,0,10,0,11,14.105309763401522,13.394426420368752,66,clustered,2
63,0,10,0,30,5.846151736428746,13.715896250176264,58,clustered,2
64,0,10,0,19,2.8141126159830847,12.353471187667,48,clustered,2
65,0,10,0,20,16.475898526956122,15.333551538145343,61,clustered,2
66,0,10,0,14,14.199328219977644,7.44521610529705,41,clustered,2
67,0,10,0,21,4.498768569274596,8.337712987151448,42,clustered,2
68,0,10,0,14,5.060288110325567,2.026146981625585,40,clustered,2
69,0,10,0,27,14.582547702901852,14.98810663341394,54,clustered,2
70,0,10,0,19,14.06894680862433,7.5447451296956665,62,clustered,2
71,0,10,0,29,7.723771006316904,14.757039450922496,63,clustered,2
72,0,10,0,20,13.588601686642567,2.530110491050797,57,clustered,2
73,0,10,0,12,11.387913714778966,4.868686439046575,49,clustered,2
74,0,10,0,28,10.240475575487327,10.44663414452378,48,clustered,2
75,0,10,0,15,14.792669843310833,9.345366014373283,52,clustered,2
76,0,10,0,25,12.522412233457615,5.772539315099703,55,clustered,2
77,0,10,0,17,3.7115183085409065,15.528989291451172,54,clustered,2
78,0,10,0,20,10.188770439512579,2.9832768999936476,37,clustered,2
79,0,10,0,36,10.151320000377506,13.435467871167551,39,clustered,2
80,0,10,0,34,7.516621486697577,17.482221015846243,47,clustered,2
81,0,10,0,21,6.513820474157214,7.674854065373324,78,clustered,2
82,0,10,0,32,14.19978818365823,11.233626727961422,58,clustered,2
83,0,10,0,26,11.550402955528956,14.107683981976283,42,clustered,2
84,0,10,0,22,11.469736007357055,6.032863069147428,41,clustered,2
85,0,10,0,19,2.4260731441127454,6.674661901911559,46,clustered,2
86,0,10,0,21,2.517812663487465,11.079584443612749,31,clustered,2
87,0,10,0,33,15.135137890678301,14.031693159142499,46,clustered,2
88,0,10,0,13,2.1490962961468867,7.637666492849201,38,clustered,2
89,0,10,0,25,13.611068287216211,15.285621469176425,44,clustered,2
90,0,10,0,32,6.422968742329418,2.2413374868313607,38,clustered,2
91,0,10,0,21,16.75132913989062,3.228631510531578,46,clustered,2
92,0,10,0,30,14.1955901406498,6.326791790744071,34,clustered,2
93,0,10,0,21,10.145378003113278,12.086485063222883,43,clustered,2
94,0,10,0,20,10.509477427587756,13.213537245879378,48,clustered,2
95,0,10,0,20,5.269384319658707,4.617028303880179,33,clustered,2
96,0,10,0,15,10.794324492764263,2.682048179104944,54,clustered,2
97,0,10,0,20,10.449451305216343,13.087211486550471,39,clustered,2
98,0,10,0,25,7.490442006623823,13.112758397011637,45,clustered,2
99,0,10,0,20,9.230447331825301,7.0536885638536155,65,clustered,2
100,0,10,0,16,5.019519027278278,13.937732184717493,51,clustered,2
1,3,7,0,8,10.172696978666622,11.36966313333675,65,random,3
2,0,10,0,12,6.108814084827664,2.600304651794291,58,random,3
3,0,10,0,8,3.9762719591662723,11.063567195984561,51,random,3
4,1,9,0,11,7.424657541464173,13.285300433647118,55,random,3
5,0,10,0,9,9.928966849769733,5.714967126542328,42,random,3
6,0,10,0,12,3.177128616247746,17.57419232397359,43,random,3
7,0,10,0,12,3.6494789067874045,5.852201811551344,39,random,3
8,0,10,0,13,13.81488826954128,2.7829001509692723,37,random,3
9,0,10,0,8,16.59510559941818,9.452809927510954,58,random,3
10,0,10,0,11,11.446448417035667,4.403565407788701,49,random,3
11,0,10,0,15,15.378494574710908,3.602013683935379,47,random,3
12,0,10,0,15,5.274689439184943,13.265058637303824,43,random,3
13,0,10,0,11,16.565445377798305,8.122814454497329,49,random,3
14,0,10,0,9,10.040036987275041,5.3086620263302535,63,random,3
15,0,10,0,14,13.17826619737927,8.256482123909919,38,random,3
16,0,10,0,10,16.566095838037583,13.565057373313316,52,random,3
17,2,8,0,16,17.96238454299015,9.908905072275202,44,random,3
18,0,10,0,13,7.859041375944107,14.093022776546269,39,random,3
19,0,10,0,11,5.45704797700869,5.975456657910662,47,random,3
