Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.544,5.302,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_1,17.895,3.282,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_2,6.897,2.218,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_3,12.494,13.252,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_4,18.803,9.310,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_5,18.051,2.072,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_6,17.742,17.296,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_7,11.056,18.872,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_8,10.241,4.801,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
0,drone_9,9.884,16.012,15.455,12.264,"7.035598963364732,15.181792035447716,1.2101533360853567;11.228346716979626,17.48618277746065,0.33135160476293224;14.037541172709908,7.96762058954843,0.434470111829535;7.464103350859725,17.59807722580361,1.1254608677834743;14.698413512213929,4.855633209037167,0.42342365772857826;3.8306525082471823,9.298505974695788,2.4778037249401526;1.9253970520576922,17.363078587618983,0.8195552142673591;12.169989643082587,9.27892540150636,2.079767544936725;6.876499007862721,5.9866430305625595,2.4750614246799385;3.3292723713425145,12.844479814315003,2.410193808655874"
