Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,10.805,3.240,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_1,16.825,15.348,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_2,5.244,17.839,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_3,11.485,12.449,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_4,3.056,3.523,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_5,18.539,2.640,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_6,18.620,13.767,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_7,15.208,4.544,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_8,7.259,10.196,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
0,drone_9,11.303,7.969,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
1,drone_0,10.705,3.340,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
1,drone_1,16.725,15.248,3.851,7.399,"12.410933055582028,14.813429904620879,2.2323308718626125;6.882174736512259,18.725623827090445,0.47232162206423295;13.650002736776576,3.2904677077423976,0.3865711818207703;13.641416105035743,8.176659724267232,2.1976770741012284;0.9853420156271842,12.982229605796324,0.48120209228037775;6.940541899684219,12.851542122384057,2.2585627046059615;6.387354385629759,2.1614293688598605,0.4290009958223784;5.396723611453869,12.116144775093478,1.3748918925879436;5.707925718736829,3.9839240376395093,0.4473311240378225;7.1104479338870785,12.012390619028476,1.2545570567005373;18.36098037956115,15.103935932671256,1.0626929590632057;14.056805571273463,12.047738782507986,1.7509146332280785;8.968660706517628,5.66062798475904,1.8742130140185338"
