Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.8054,13.5431,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_1,3.3799,5.8151,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_2,18.9592,12.2105,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_3,4.8024,12.1454,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_4,17.2790,12.2341,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_5,7.1534,12.3744,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_6,15.0358,13.2414,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_7,6.2658,10.7249,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_8,16.3866,9.6990,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
0,drone_9,3.1437,11.1849,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
1,drone_0,12.9054,13.4431,5.9871,9.3576,"9.320,8.195,0.443;2.855,16.222,0.828;2.876,6.951,1.015;13.141,10.557,0.402;14.381,9.917,0.756;13.776,0.908,1.014;16.200,16.657,0.220;19.001,4.783,0.414;4.080,5.539,0.400;15.061,5.055,0.202;6.013,2.357,1.338;15.933,3.893,1.357;18.107,7.279,2.039;12.659,4.759,2.196;15.080,12.596,0.333;11.979,9.716,0.990;7.213,1.392,0.479;7.495,6.961,0.697;19.524,4.201,0.798;4.910,16.846,0.392;7.715,0.620,0.315;15.274,3.953,0.804;2.134,13.021,1.178;9.498,8.801,1.345;6.071,3.208,1.031;16.299,1.966,1.297;2.918,19.395,0.395;12.439,1.023,0.920;9.309,4.628,0.396;1.799,4.474,0.220;5.916,16.749,0.753;14.447,4.729,0.720;10.502,2.558,0.899;11.508,13.427,0.819;19.015,5.880,1.645;14.173,17.721,2.256;3.680,17.107,2.329;18.273,5.473,2.183;14.326,8.686,0.433;0.937,13.780,0.293;13.662,2.535,0.217;13.018,6.142,1.296;17.065,0.665,0.285;5.073,12.688,0.226;12.162,11.218,0.435;10.308,11.389,0.722;4.413,5.187,0.884;11.505,14.077,1.162;13.795,10.009,1.637;4.780,1.766,1.022;12.703,2.708,1.231;16.860,5.371,2.127;3.017,15.538,0.832;8.175,12.092,0.647;15.174,8.710,0.449"
