Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,15.6851,5.3401,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_1,6.5640,18.9553,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_2,17.1168,8.6093,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_3,15.8063,2.7352,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_4,6.5713,11.6266,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_5,16.9621,3.2346,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_6,9.8141,10.3829,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_7,3.7154,18.8873,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_8,12.4424,8.7539,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
0,drone_9,5.2036,18.7688,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_0,15.7108,5.4146,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_1,6.5898,18.9469,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_2,17.0740,8.6796,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_3,15.7779,2.7988,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_4,-100.0000,-100.0000,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_5,16.9811,3.3099,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_6,-100.0000,-100.0000,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_7,3.8154,18.8574,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_8,12.5424,8.7508,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
1,drone_9,5.2794,18.7579,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
2,drone_0,15.7388,5.5518,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
2,drone_1,6.6643,18.9457,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
2,drone_2,16.9962,8.8146,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
2,drone_3,15.7339,2.9171,17.0000,17.0000,"11.761,11.052,0.809;7.775,11.284,0.871;6.942,10.736,0.574;9.440,6.799,1.350;10.191,10.353,0.963;6.264,12.060,0.625;11.423,12.610,0.815"
