Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.828,11.087,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_1,15.099,11.875,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_2,12.536,11.944,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_3,13.222,10.168,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_4,13.990,12.049,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_5,13.007,9.535,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_6,12.219,11.040,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_7,12.525,9.923,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_8,13.520,10.754,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
0,drone_9,14.666,10.996,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
1,drone_0,12.738,11.177,3.386,6.683,"13.810723959910366,9.814090842926065,0.36975531269208217;17.090519554884516,10.318656459746405,1.002251944555022;6.240276444477284,10.800209579166573,1.933533580354939;6.444149168869048,17.425537241008954,1.878943986389709;12.153075735045954,15.96943594659575,1.8360888413820913;13.42456186692306,6.518022126067949,0.3620165232545608;13.721866426289887,14.152112172116437,0.7154471367002777;19.02987415810763,8.95137959548837,0.2714009610805106;17.176045371027445,7.032434507592319,2.483743626520635;15.311936143072009,9.779477579319316,1.034780935574087;18.272688913257188,9.059778079075572,0.8585684494457008;11.486382164641714,7.52270144354505,2.3207021029115698"
