Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,9.999,15.622,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_1,7.661,16.485,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_2,8.355,15.700,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_3,7.372,17.833,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_4,7.398,17.159,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_5,9.956,16.574,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_6,7.181,15.901,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_7,9.248,18.195,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_8,8.094,16.927,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
0,drone_9,9.018,17.257,8.567,4.952,"3.1995750590330023,8.71441745383602,1.3063020409448662;13.956608324053233,9.09515369752425,1.7388537996047995;11.187821106455253,12.155050716883999,2.3638658234087933;14.907459861208089,18.791839369288688,0.8838415432763846;3.974993800511055,11.801445192831459,0.7082157742605146;19.210851521264704,18.2388952238868,0.2532008242484261;3.4078881147981983,3.7610238653240353,1.141239419415728;16.704682737622683,9.213101515204288,1.2286627770333975;15.57195559930549,5.317177347391649,1.8690155911548685;3.0318198721996215,6.104536916488674,0.459472904734852;3.177377396647095,16.818744749310845,0.643405244055857;16.02324658330175,1.1685021172056267,0.6069666782113037;14.558155569508894,3.472011658867947,0.3976783018290222;4.7907323545051295,2.617896808363227,0.9898614726845625;17.78560178702133,13.510890978658814,1.3195657525826487;15.341008214357903,14.998557132056142,2.3815564809469425"
