Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.3387,9.3562,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_1,4.8628,7.4549,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_2,4.4470,8.5526,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_3,5.0745,8.7655,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_4,3.5530,8.0391,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_5,4.0048,9.0868,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_6,4.0838,6.7048,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_7,4.8623,7.9110,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_8,3.2016,6.5828,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
0,drone_9,3.5573,7.3005,8.3439,17.8985,"17.916,14.828,1.047;9.290,4.967,1.217;17.697,9.609,1.274;13.743,0.247,0.385;13.332,6.119,0.294;7.668,10.104,2.063;13.586,2.697,1.293;5.119,13.576,0.880;2.854,11.110,0.889;16.193,3.527,0.607;2.097,17.884,0.831;8.936,11.453,1.646;15.140,3.048,0.336;6.820,13.730,1.062;7.315,15.691,0.298;4.859,18.159,0.480;11.435,7.207,2.145;7.466,4.816,0.219;4.438,3.132,0.201;12.116,2.183,0.434;16.244,12.295,0.459;7.773,6.681,0.400;6.176,6.182,0.285;19.192,18.790,1.313;13.062,9.875,0.208;5.119,12.472,0.264;16.091,9.800,0.396;6.630,14.604,0.377;0.322,9.644,0.229;11.766,13.695,0.437;18.284,1.956,0.916;12.671,13.119,0.801;6.065,17.714,0.209;18.268,18.460,0.927;12.848,1.558,2.126;16.019,18.202,0.278;10.882,17.242,0.246;9.341,2.209,0.914;9.201,1.850,0.874;14.248,17.229,0.759;1.845,17.180,0.482;14.051,6.590,0.966;9.224,6.878,1.218;2.092,14.782,1.161;5.177,18.055,1.091;7.927,1.108,0.387;1.749,7.898,0.649;15.760,0.604,0.238;17.623,4.556,1.554;18.866,13.153,2.166;13.088,15.801,0.484;3.042,15.950,0.464;10.220,9.128,2.423;3.414,17.604,0.267;9.750,1.425,0.356;15.909,9.496,0.349;8.602,15.146,0.215;12.935,16.836,0.645;18.304,18.336,1.194;16.713,13.344,1.150;17.395,10.018,1.653;19.395,4.043,1.058;8.647,12.852,1.381"
