Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,8.7193,2.4675,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_1,8.0027,16.7938,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_2,18.8101,8.7606,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_3,9.5671,9.5308,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_4,5.9915,10.3080,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_5,14.2157,8.1788,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_6,6.8071,2.5318,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_7,3.2766,5.7044,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_8,18.0171,6.8175,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
0,drone_9,6.9946,13.0767,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_0,8.8074,2.5442,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_1,8.0892,16.7652,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_2,18.7532,8.8570,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_3,9.6671,9.6308,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_4,-100.0000,-100.0000,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_5,-100.0000,-100.0000,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_6,6.8504,2.5867,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_7,3.3615,5.7069,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_8,17.9741,6.8927,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
1,drone_9,7.0946,13.0994,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_0,8.9597,2.6729,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_1,8.2508,16.7084,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_2,18.6459,9.0258,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_3,9.8021,9.7784,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_6,6.9125,2.6868,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_7,3.5178,5.7035,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
2,drone_8,17.9009,7.0343,17.0000,17.0000,"12.166,7.966,1.429;8.690,9.365,0.758;14.680,6.491,0.933;12.885,10.609,1.211;13.453,8.707,0.861;5.706,10.172,0.857;12.512,14.748,0.618"
