Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.059,15.844,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_1,15.996,4.753,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_2,2.853,1.057,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_3,1.693,4.710,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_4,6.426,8.841,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_5,8.788,9.321,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_6,10.523,10.855,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_7,10.995,5.269,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_8,15.108,15.610,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
0,drone_9,13.107,11.693,16.118,8.884,"4.87897060081917,12.30750217892928,2.146607906792519;6.0827882065691785,13.743769532987528,2.460951534988639;8.34901978409047,15.048879498913335,1.5272400316633052;5.198433167809953,3.4485499963484654,2.2557450971919986;17.76734273479536,14.038662270842437,1.292713522766601;3.886698537461259,16.86254821523332,0.21544750492552864;13.392648497878167,0.8959101230703268,0.21107928721568994;7.35401560355894,3.019639158179568,1.8501668484297737;2.5789650894993996,16.768428374304055,0.3649237137716904;11.71873539356875,16.47712514532668,1.9536183147815502"
