stage,obs_goal_clearance,obs_sc_clearance,spawn_obstacle_clearance,sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_fallback_rate,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.10942002551020409,12.673469387755102,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.16479081632653064,19.26530612244898,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.2,100.0,10.0,460,46,4,0,0.0,0.21019891304347835,23.97826086956522,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.25,95.74468085106383,9.574468085106384,450,47,3,0,0.0,0.2591021276595746,30.361702127659573,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.3,75.55555555555556,7.555555555555555,340,45,5,0,0.0,0.3079361111111112,39.4,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.2,clustered,0.35,54.54545454545454,5.454545454545454,240,44,6,0,0.0,0.3584546875000001,46.72727272727273,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.1,100.0,10.0,420,42,8,0,0.0,0.1085217261904762,12.761904761904763,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.15,100.0,10.0,390,39,11,0,0.0,0.16625240384615392,19.17948717948718,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.2,93.93939393939394,9.93939393939394,328,33,17,0,0.0,0.210382196969697,23.78787878787879,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.25,92.85714285714286,9.785714285714286,274,28,22,0,0.0,0.2596162946428571,30.821428571428573,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.3,70.37037037037037,9.0,243,27,23,0,0.0,0.30823472222222237,36.666666666666664,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,scattered,0.35,39.285714285714285,6.892857142857143,193,28,22,0,0.0,0.35757321428571437,45.607142857142854,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.10942002551020409,12.673469387755102,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16461601562500008,19.083333333333332,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.2,100.0,10.0,450,45,5,0,0.0,0.20988402777777787,23.733333333333334,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.25,95.65217391304348,9.565217391304348,440,46,4,0,0.0,0.25908342391304356,30.304347826086957,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.3,75.55555555555556,7.555555555555555,340,45,5,0,0.0,0.3079361111111112,39.4,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.35,clustered,0.35,55.81395348837209,5.5813953488372094,240,43,7,0,0.0,0.3583556686046513,46.81395348837209,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.1,100.0,10.0,410,41,9,0,0.0,0.10869192073170732,12.609756097560975,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.15,100.0,10.0,390,39,11,0,0.0,0.16679198717948723,19.153846153846153,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.2,93.93939393939394,9.93939393939394,328,33,17,0,0.0,0.210382196969697,23.78787878787879,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.25,93.10344827586206,9.793103448275861,284,29,21,0,0.0,0.25932262931034483,30.379310344827587,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.3,70.37037037037037,9.0,243,27,23,0,0.0,0.30823472222222237,36.666666666666664,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,scattered,0.35,39.285714285714285,6.928571428571429,194,28,22,0,0.0,0.35757321428571437,45.607142857142854,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.10942002551020409,12.673469387755102,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16461601562500008,19.083333333333332,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.2,100.0,10.0,430,43,7,0,0.0,0.21051322674418613,23.953488372093023,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.25,95.55555555555556,9.555555555555555,430,45,5,0,0.0,0.2584961111111112,30.4,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.3,78.57142857142857,7.857142857142857,330,42,8,0,0.0,0.30843437500000004,39.904761904761905,False,0.25,below_90pct
1,1.0,1.5,0.45,8.0,2.0,0.5,0.5,clustered,0.35,54.761904761904766,5.476190476190476,230,42,8,0,0.0,0.3585447916666668,46.80952380952381,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.25,92.0,9.86,493,50,0,0,0.0,0.25740875,31.82,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.3,71.42857142857143,9.183673469387756,450,49,1,0,0.0,0.30764553571428577,40.30612244897959,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,scattered,0.35,46.0,8.14,407,50,0,0,0.0,0.3597373750000002,49.1,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.25,100.0,10.0,500,50,0,0,0.0,0.25740875,31.82,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.3,90.0,9.0,450,50,0,0,0.0,0.30751812500000003,40.58,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.2,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3597373750000002,49.1,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.25,100.0,10.0,500,50,0,0,0.0,0.25740875,31.82,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.3,90.0,9.0,450,50,0,0,0.0,0.30751812500000003,40.58,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3597373750000002,49.1,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.25,92.0,9.86,493,50,0,0,0.0,0.25740875,31.82,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.3,71.42857142857143,9.183673469387756,450,49,1,0,0.0,0.30764553571428577,40.30612244897959,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.35,scattered,0.35,46.0,8.1,405,50,0,0,0.0,0.3597373750000002,49.1,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.25,100.0,10.0,500,50,0,0,0.0,0.25740875,31.82,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.3,90.0,9.0,450,50,0,0,0.0,0.30751812500000003,40.58,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3597373750000002,49.1,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.25,92.0,9.86,493,50,0,0,0.0,0.25740875,31.82,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.3,71.42857142857143,9.183673469387756,450,49,1,0,0.0,0.30764553571428577,40.30612244897959,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.4,0.5,scattered,0.35,46.0,8.12,406,50,0,0,0.0,0.3597373750000002,49.1,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.1,100.0,10.0,490,49,1,0,0.0,0.11052780612244899,12.224489795918368,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16063303571428572,18.163265306122447,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.2,97.95918367346938,9.979591836734693,489,49,1,0,0.0,0.20894719387755095,24.6734693877551,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.25,87.2340425531915,9.76595744680851,459,47,3,0,0.0,0.25764268617021285,31.574468085106382,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.3,63.04347826086957,8.73913043478261,402,46,4,0,0.0,0.3071789402173914,40.78260869565217,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,scattered,0.35,37.5,7.541666666666667,362,48,2,0,0.0,0.35921223958333354,49.270833333333336,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.25,100.0,10.0,490,49,1,0,0.0,0.25754234693877553,31.816326530612244,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.3,84.0,8.4,420,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.2,clustered,0.35,74.46808510638297,7.446808510638298,350,47,3,0,0.0,0.36006755319148953,48.87234042553192,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.1,100.0,10.0,490,49,1,0,0.0,0.11052780612244899,12.224489795918368,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16063303571428572,18.163265306122447,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.2,97.95918367346938,9.979591836734693,489,49,1,0,0.0,0.20894719387755095,24.6734693877551,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.25,87.2340425531915,9.76595744680851,459,47,3,0,0.0,0.25764268617021285,31.574468085106382,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.3,63.04347826086957,8.73913043478261,402,46,4,0,0.0,0.3071789402173914,40.78260869565217,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,scattered,0.35,37.5,7.520833333333333,361,48,2,0,0.0,0.35921223958333354,49.270833333333336,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.25,100.0,10.0,490,49,1,0,0.0,0.25754234693877553,31.816326530612244,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.3,84.0,8.4,420,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.35,clustered,0.35,74.46808510638297,7.446808510638298,350,47,3,0,0.0,0.36006755319148953,48.87234042553192,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.1,100.0,10.0,490,49,1,0,0.0,0.11052780612244899,12.224489795918368,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16063303571428572,18.163265306122447,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.2,97.95918367346938,9.979591836734693,489,49,1,0,0.0,0.20894719387755095,24.6734693877551,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.25,87.2340425531915,9.76595744680851,459,47,3,0,0.0,0.25764268617021285,31.574468085106382,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.3,63.04347826086957,8.73913043478261,402,46,4,0,0.0,0.3071789402173914,40.78260869565217,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,scattered,0.35,37.5,7.541666666666667,362,48,2,0,0.0,0.35921223958333354,49.270833333333336,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.25,100.0,10.0,490,49,1,0,0.0,0.25754234693877553,31.816326530612244,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.3,84.0,8.4,420,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.44999999999999996,0.5,clustered,0.35,75.0,7.5,360,48,2,0,0.0,0.35988828125000016,49.020833333333336,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11049002659574468,12.212765957446809,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.15,100.0,10.0,420,42,8,0,0.0,0.160846875,18.404761904761905,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.2,100.0,10.0,390,39,11,0,0.0,0.208617467948718,24.76923076923077,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.25,80.95238095238095,9.523809523809524,400,42,8,0,0.0,0.25812455357142866,31.595238095238095,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.3,45.94594594594595,8.405405405405405,311,37,13,0,0.0,0.3074096283783785,39.32432432432432,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,scattered,0.35,25.71428571428571,6.6571428571428575,233,35,15,0,0.0,0.35968339285714296,49.285714285714285,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.2,100.0,10.0,490,49,1,0,0.0,0.20871505102040813,24.775510204081634,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.25,97.87234042553192,9.787234042553191,460,47,3,0,0.0,0.2572273936170213,31.72340425531915,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.3,78.0,7.8,390,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.2,clustered,0.35,70.45454545454545,7.045454545454546,310,44,6,0,0.0,0.35977372159090915,49.04545454545455,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11049002659574468,12.212765957446809,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.15,100.0,10.0,420,42,8,0,0.0,0.160846875,18.404761904761905,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.2,100.0,10.0,390,39,11,0,0.0,0.208617467948718,24.76923076923077,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.25,80.95238095238095,9.523809523809524,400,42,8,0,0.0,0.25812455357142866,31.595238095238095,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.3,45.94594594594595,8.432432432432432,312,37,13,0,0.0,0.3074096283783785,39.32432432432432,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,scattered,0.35,25.71428571428571,6.685714285714286,234,35,15,0,0.0,0.35968339285714296,49.285714285714285,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.1,100.0,10.0,480,48,2,0,0.0,0.1104734375,12.166666666666666,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.2,100.0,10.0,490,49,1,0,0.0,0.20871505102040813,24.775510204081634,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.25,97.87234042553192,9.787234042553191,460,47,3,0,0.0,0.2572273936170213,31.72340425531915,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.3,78.0,7.8,390,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.35,clustered,0.35,70.45454545454545,7.045454545454546,310,44,6,0,0.0,0.35977372159090915,49.04545454545455,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11049002659574468,12.212765957446809,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.15,100.0,10.0,420,42,8,0,0.0,0.160846875,18.404761904761905,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.2,100.0,10.0,390,39,11,0,0.0,0.208617467948718,24.76923076923077,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.25,80.95238095238095,9.523809523809524,400,42,8,0,0.0,0.25812455357142866,31.595238095238095,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.3,45.94594594594595,8.432432432432432,312,37,13,0,0.0,0.3074096283783785,39.32432432432432,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,scattered,0.35,25.71428571428571,6.714285714285714,235,35,15,0,0.0,0.35968339285714296,49.285714285714285,False,0.2,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.1,100.0,10.0,480,48,2,0,0.0,0.1104734375,12.166666666666666,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16044375,18.125,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.2,100.0,10.0,480,48,2,0,0.0,0.20850052083333334,24.770833333333332,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.25,97.82608695652173,9.782608695652174,450,46,4,0,0.0,0.2571377717391305,31.565217391304348,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.3,78.0,7.8,390,50,0,0,0.0,0.30751812500000003,40.58,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.0,0.5,0.5,clustered,0.35,70.45454545454545,7.045454545454546,310,44,6,0,0.0,0.3597400568181819,49.36363636363637,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.25,92.0,9.86,493,50,0,0,0.0,0.25740875,31.82,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.3,71.42857142857143,9.183673469387756,450,49,1,0,0.0,0.30764553571428577,40.30612244897959,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,scattered,0.35,46.0,8.06,403,50,0,0,0.0,0.3597373750000002,49.1,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.25,100.0,10.0,500,50,0,0,0.0,0.25740875,31.82,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.3,90.0,9.0,450,50,0,0,0.0,0.30751812500000003,40.58,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.2,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3597373750000002,49.1,False,0.3,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.15,100.0,10.0,500,50,0,0,0.0,0.16102525,18.02,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.2,100.0,10.0,500,50,0,0,0.0,0.20877687499999997,24.68,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.25,92.0,9.86,493,50,0,0,0.0,0.25740875,31.82,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.3,71.42857142857143,9.183673469387756,450,49,1,0,0.0,0.30764553571428577,40.30612244897959,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,scattered,0.35,46.0,8.04,402,50,0,0,0.0,0.3597373750000002,49.1,False,0.25,below_90pct
1,1.0,1.5,0.5,5.0,1.5,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11040925,12.22,False,0.3,below_90pct
