Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,10.044,3.295,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_1,7.811,2.334,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_2,7.475,3.227,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_3,9.452,2.523,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_4,9.617,4.702,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_5,8.238,3.118,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_6,7.536,3.901,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_7,9.276,4.056,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
0,drone_8,8.509,4.895,3.741,12.984,"11.214133911102932,7.578025613118635,0.9606039167926307;14.960020625819869,7.573925246552819,0.43733544828020066;3.163509762649553,15.471956515440509,0.2045725763532386;10.70586864624697,10.832196000205464,0.4452576096200411;14.623487630918184,5.9422610912513285,0.20164048155483322;12.391941052516382,5.5178260926865,1.5130793660740924;9.161525576995448,6.926586327406044,0.20485890903056808;12.36157876054079,4.193439829369585,0.32994731390222964;19.645678435612787,6.762277408165604,0.31073472838117777;9.609932517483413,1.464549756669361,0.36713490242706115;4.488911062078464,4.999744032218171,0.26440442281548987;14.239300987471571,7.322838312165378,1.3119170770302448;9.216146535905928,12.193097971425601,0.2213561745280174;17.19987655260811,10.784249013404938,0.248390657438381;5.036522514893528,4.982026810991674,1.0676734446732752;11.341095152470986,15.532138860310047,0.8959964401092352;8.724778922712147,11.232542530143132,0.33265992710110115;1.706132019109428,6.225336077434102,0.6030944962620437;4.3740938630508435,4.434945059998778,1.1108767843142897;6.02255109970841,13.57212152774956,0.33227071322313284;15.25669364418184,17.13859283866808,0.9123433190604151;8.63646951584407,9.11544213770402,0.2920596508085053;3.806478853319177,8.158240906774033,0.3110507333716061;12.89920492006696,3.9155909968915337,0.3689806683153393;7.060792457636071,16.674522014925447,0.24613695399814098;5.94569590182142,17.861919118295546,0.2792257850951149;0.39295949957387366,11.418375220578598,0.264400015794447;12.148553496390143,3.8846475184760387,1.3533827037268482;6.028262890310275,1.200352406388086,0.41348275274836876;17.563281106080915,4.061295686076553,0.9162082804473627;8.448848847673965,13.722081212224618,1.0734626630746555;3.9895792289451455,17.567828834953012,0.44650452135483953;9.733972357680152,15.107776508473306,0.8971532802388378;9.190390899469296,12.418701888147101,1.6073597748872026;16.686610845002665,5.3154734328832385,1.8270010794946752;12.972791616414451,12.091765889283172,1.801355879717065;10.931851604623532,10.177320043305649,1.2107883331548654;3.6182769005413027,8.86893383611904,0.37151300051594555;10.961240125289285,3.724836258319531,0.3806862207414626;17.087844932561246,11.781967891169517,0.40097822507119596;13.668318462345947,18.991388619781247,0.6560146061972613;16.100895682978077,12.560986315172277,0.3464941689366094;15.950750664779687,1.2575091077045202,0.7717655622942123;16.066647110287708,5.603792956701609,2.41651414687659;5.492425083889905,18.627953930085003,0.8811967935795991;7.855362594736044,9.227327430397708,0.2228019476843944;2.1964584257049613,3.1494350390483463,0.4113052894876875;3.4492804170646707,3.3896499434874623,0.27585072080142065;13.324187368632085,1.7806513807103324,0.7869900561462115;13.780309185860604,5.407591868134659,1.5994686437617482;4.167830432909681,15.832429838684309,0.21276035906268853;14.978851022150762,2.459021033910037,0.2405129682001756;4.556661290634913,17.82003852779625,0.3022340164590031;12.420078978850993,15.387407675085239,0.49368551289273743;9.722269060389682,9.498925963246492,1.3942802905307579;15.11404738502014,4.307234143086538,0.7542556111423229;8.61828747182587,12.950840540706121,2.4484307411878437"
