Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,14.1485,14.0821,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_1,15.6798,7.8798,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_2,14.7437,4.2022,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_3,14.3115,6.3538,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_4,15.9519,16.8456,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_5,7.3156,13.4421,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_6,9.2324,16.6895,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_7,16.4740,9.7240,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_8,15.6595,3.7342,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
0,drone_9,16.1326,14.8726,15.1029,17.4420,"19.114,12.053,1.108;17.434,3.024,0.463;9.671,19.488,0.249;5.166,4.307,0.644;3.350,8.018,0.415;5.099,17.149,0.460;6.199,8.372,0.429;15.784,12.817,0.438;2.699,6.261,1.375;15.353,11.688,0.974;1.039,19.867,0.210;12.774,12.446,0.342;6.550,3.619,0.328;16.453,12.045,0.389;2.208,6.426,1.369;10.543,8.855,0.238;5.966,11.312,0.227;18.323,1.741,2.383;10.410,15.828,0.343;17.910,18.773,0.805;12.422,12.969,1.046;19.816,13.430,0.233;10.345,10.409,0.888;6.561,19.109,0.981;2.112,7.764,0.293;11.362,6.819,0.888;6.812,7.195,0.396;9.492,3.572,0.206;18.274,9.474,0.841;3.724,16.450,1.885;9.572,7.939,0.684;8.608,5.453,1.549;3.762,12.675,0.246;3.244,8.928,1.720;13.506,15.615,0.318;18.625,12.603,2.064;9.757,2.446,0.791;7.524,4.236,0.606;17.099,8.285,0.251;12.336,17.245,0.767;11.939,15.002,0.402;18.446,6.419,0.401;0.295,13.490,0.340;13.102,2.480,1.098;18.269,4.478,0.302;7.431,9.061,0.680;1.195,15.635,0.284;18.907,13.592,1.172;12.324,8.787,2.232;15.147,2.554,0.646;1.165,9.677,2.281;3.878,6.366,2.477;9.911,3.334,0.498;6.400,4.066,0.958;0.723,18.092,1.003;5.059,12.922,0.275;11.541,5.217,2.072"
