Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,10.3101,6.5293,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_1,7.5710,1.8468,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_2,10.7832,11.4081,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_3,17.8728,15.1516,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_4,17.5127,12.6334,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_5,1.0643,8.0891,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_6,14.1567,1.1880,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_7,6.7610,1.8999,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_8,12.8114,16.3936,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
0,drone_9,10.2562,2.1530,9.8494,9.5512,"4.335,13.501,1.088;6.487,12.307,0.473;14.964,12.238,0.330;15.105,0.863,0.416;0.221,14.967,0.234;15.469,18.980,1.177;5.880,5.113,0.227;18.525,3.147,0.470;9.714,13.159,0.419;15.302,9.413,0.402;19.085,8.576,0.260;15.644,2.500,0.256;0.597,12.643,0.750;12.825,7.254,1.253;7.318,15.050,0.993;16.231,7.503,0.217;7.180,4.561,2.182;17.709,9.499,1.347;3.804,5.584,0.642;9.536,14.709,1.070;5.615,0.624,0.396;16.229,5.786,0.624;6.452,5.944,1.392;11.863,16.088,0.693;0.557,4.364,0.412;17.362,2.305,0.886;16.750,16.232,0.842;11.504,13.515,0.460;16.095,3.020,1.037;19.421,2.341,0.928;4.377,14.912,0.884;13.943,14.137,0.800;18.491,0.382,0.760;7.187,12.799,1.725;8.401,14.699,1.072;0.801,3.195,0.315;1.858,10.701,2.330;11.065,3.144,0.631;0.772,13.650,1.117;1.593,19.294,1.243;10.185,14.197,0.988;10.536,12.378,0.344;7.444,18.113,1.882;14.504,8.371,0.953;5.893,9.235,0.373;14.621,10.500,0.792;13.569,16.441,0.433;3.394,13.335,1.035;3.448,15.335,0.649;13.211,14.914,0.275;5.333,16.443,0.715;14.889,4.041,0.400;19.202,0.476,0.236;17.455,18.476,0.356;8.949,19.534,0.302;5.239,9.468,1.935;2.744,5.861,1.189;14.281,2.642,0.237;3.417,15.610,0.739;0.522,14.490,0.286;6.944,8.560,0.453"
